day,equity,failed,fail_reason
2024-01-01,10090.2025,False,
2024-01-02,10181.218649100623,False,
2024-01-03,10145.584383828771,False,
2024-01-04,10110.07483848537,False,
2024-01-05,10074.689576550672,False,
2024-01-06,10165.565795203553,False,
2024-01-07,10129.98631492034,False,
2024-01-08,10094.53136281812,False,
2024-01-09,10059.200503048256,False,
2024-01-10,10023.993301287588,False,
2024-01-11,9988.909324733082,False,
2024-01-12,9953.948142096517,False,
2024-01-13,9919.109323599178,False,
2024-01-14,9884.39244096658,False,
2024-01-15,9973.55213188221,False,
2024-01-16,9938.644699420622,False,
2024-01-17,9903.859442972649,False,
2024-01-18,9869.195934922245,False,
2024-01-19,9834.653749150017,False,
2024-01-20,9800.232461027992,False,
2024-01-21,9765.931647414394,False,
2024-01-22,9854.022792356984,False,
2024-01-23,9863.721614290362,False,
2024-01-24,9829.198588640345,False,
2024-01-25,9794.796393580105,False,
2024-01-26,9760.514606202576,False,
2024-01-27,9726.352805080867,False,
2024-01-28,9692.310570263084,False,
2024-01-29,9658.387483267163,False,
2024-01-30,9624.583127075728,False,
2024-01-31,9711.399273027733,False,
2024-02-01,9798.998522320262,False,
2024-02-02,9808.643186615856,False,
2024-02-03,9897.11960031993,False,
2024-02-04,9906.860840286543,False,
2024-02-05,9916.611668068595,False,
2024-02-06,9881.903527230355,False,
2024-02-07,9847.31686488505,False,
2024-02-08,9812.851255857951,False,
2024-02-09,9778.506276462449,False,
2024-02-10,9744.281504494831,False,
2024-02-11,9710.1765192291,False,
2024-02-12,9676.1909014118,False,
2024-02-13,9763.47256239026,False,
2024-02-14,9851.541525771161,False,
2024-02-15,9861.2379055179,False,
2024-02-16,9826.723572848588,False,
2024-02-17,9915.363076156576,False,
2024-02-18,9880.659305390029,False,
2024-02-19,9846.076997821163,False,
2024-02-20,9811.615728328788,False,
2024-02-21,9777.275073279638,False,
2024-02-22,9865.468538759389,False,
2024-02-23,9830.939398873732,False,
2024-02-24,9796.531110977674,False,
2024-02-25,9762.243252089253,False,
2024-02-26,9728.07540070694,False,
2024-02-27,9694.027136804467,False,
2024-02-28,9660.098041825651,False,
2024-02-29,9626.287698679262,False,
2024-03-01,9592.595691733884,False,
2024-03-02,9559.021606812816,False,
2024-03-03,9525.565031188971,False,
2024-03-04,9611.488009161554,False,
2024-03-05,9577.847801129488,False,
2024-03-06,9544.325333825534,False,
2024-03-07,9510.920195157145,False,
2024-03-08,9596.711073047512,False,
2024-03-09,9563.122584291847,False,
2024-03-10,9529.651655246826,False,
2024-03-11,9539.031214888502,False,
2024-03-12,9505.644605636393,False,
2024-03-13,9472.374849516666,False,
2024-03-14,9439.221537543357,False,
2024-03-15,9406.184262161954,False,
2024-03-16,9415.442299021988,False,
2024-03-17,9382.488250975412,False,
2024-03-18,9349.649542096999,False,
2024-03-19,9316.92576869966,False,
2024-03-20,9284.316528509211,False,
2024-03-21,9251.82142065943,False,
2024-03-22,9219.44004568712,False,
2024-03-23,9187.172005527216,False,
2024-03-24,9196.214479573655,False,
2024-03-25,9205.265853675177,False,
2024-03-26,9173.047423187314,False,
2024-03-27,9140.941757206157,False,
2024-03-28,9149.938729130687,False,
2024-03-29,9117.91394357873,False,
2024-03-30,9086.001244776204,False,
2024-03-31,9167.959247504396,False,
2024-04-01,9250.656531906696,False,
2024-04-02,9218.279234045021,False,
2024-04-03,9186.015256725865,False,
2024-04-04,9153.864203327325,False,
2024-04-05,9121.825678615678,False,
2024-04-06,9089.899288740522,False,
2024-04-07,9058.08464122993,False,
2024-04-08,9026.381344985626,False,
2024-04-09,9026.381344985626,True,MAX_LOSS_TOUCH@2024-04-09 00:25:00+00:00
