day,side,entry_time,exit_time,entry,exit,pnl_usd,pnl_pct,r,reason,mfe_pct,mae_pct,equity_after
2024-01-01,LONG,2024-01-01 00:04:00+00:00,2024-01-01 01:35:00+00:00,42397.23,42609.21615,26.99999999999929,0.002699999999999929,1.3499999999999646,TP,0.005462149296074165,-0.0010151606602601365,10027.0
2024-01-01,LONG,2024-01-01 00:40:00+00:00,2024-01-01 01:36:00+00:00,42445.03,42657.25515,27.07289999999962,0.002699999999999962,1.349999999999981,TP,0.005750496583463406,-0.0011433611897552866,10054.0729
2024-01-02,LONG,2024-01-02 00:04:00+00:00,2024-01-02 00:11:00+00:00,44264.63,44485.953149999994,27.145996829999213,0.002699999999999922,1.349999999999961,TP,0.005317338019091148,-6.235226635791966e-05,10081.218896829998
2024-01-02,LONG,2024-01-02 00:06:00+00:00,2024-01-02 00:13:00+00:00,44351.83,44573.58915,27.219291021440547,0.0026999999999999555,1.3499999999999777,TP,0.005595485011554162,-0.0006687435445167311,10108.438187851438
2024-01-03,SHORT,2024-01-03 00:04:00+00:00,2024-01-03 00:07:00+00:00,44955.51,45045.42102,-43.46628420776108,-0.00429999999999999,-2.149999999999995,SL,0.00041641169235987234,-0.0023487665916813423,10064.971903643676
2024-01-04,LONG,2024-01-04 00:08:00+00:00,2024-01-04 01:17:00+00:00,42862.01,42776.28598,-43.279379185668155,-0.004300000000000035,-2.1500000000000172,SL,0.002840744052833611,-0.002683728551227505,10021.692524458009
2024-01-05,LONG,2024-01-05 00:18:00+00:00,2024-01-05 00:32:00+00:00,44211.11,44122.68778,-43.093277855169525,-0.004300000000000009,-2.1500000000000044,SL,0.0008450364625543349,-0.0027142498797248023,9978.59924660284
2024-01-06,SHORT,2024-01-06 00:24:00+00:00,2024-01-06 03:04:00+00:00,44040.09,43819.88955,26.94221796582691,0.002699999999999924,1.349999999999962,TP,0.005167791437301707,-0.0018235657556559253,10005.541464568667
2024-01-06,SHORT,2024-01-06 00:58:00+00:00,2024-01-06 02:17:00+00:00,44068.8,43848.456000000006,27.014961954334787,0.0026999999999999386,1.3499999999999692,TP,0.005576280724685157,-0.0005809098500526119,10032.556426523002
2024-01-07,LONG,2024-01-07 00:32:00+00:00,2024-01-07 00:49:00+00:00,44001.1,44221.10549999999,27.087902351610293,0.0026999999999998193,1.3499999999999095,TP,0.005462363440913944,0.0,10059.644328874612
2024-01-07,LONG,2024-01-07 01:10:00+00:00,2024-01-07 01:19:00+00:00,44149.01,44060.71198,-43.25647061416129,-0.004300000000000045,-2.1500000000000226,SL,0.00024892970419943645,-0.002151803630477784,10016.38785826045
2024-01-08,LONG,2024-01-08 00:04:00+00:00,2024-01-08 00:14:00+00:00,43942.29,43854.40542,-43.0704677905195,-0.004299999999999957,-2.149999999999978,SL,0.0009947137484186447,-0.002600911331657974,9973.31739046993
2024-01-09,LONG,2024-01-09 00:04:00+00:00,2024-01-09 00:21:00+00:00,47040.0,46945.92,-42.88526477902107,-0.004300000000000037,-2.150000000000018,SL,0.00233843537414966,-0.0021409438775510017,9930.43212569091
2024-01-10,SHORT,2024-01-10 00:06:00+00:00,2024-01-10 00:07:00+00:00,46030.0,46122.06,-42.70085814047041,-0.00429999999999995,-2.1499999999999746,SL,0.0,-0.0024723006734738845,9887.73126755044
2024-01-11,SHORT,2024-01-11 00:08:00+00:00,2024-01-11 00:13:00+00:00,46372.52,46465.26504,-42.51724445046724,-0.004300000000000035,-2.1500000000000172,SL,0.0012839500635288658,-0.0026412194118413924,9845.214023099972
2024-01-12,LONG,2024-01-12 00:08:00+00:00,2024-01-12 00:12:00+00:00,46387.01,46294.235980000005,-42.33442029932927,-0.0042999999999999376,-2.149999999999969,SL,0.00028003529436361523,-0.002828593608426133,9802.879602800644
2024-01-13,LONG,2024-01-13 00:08:00+00:00,2024-01-13 00:11:00+00:00,42978.19,42892.23362,-42.15238229204351,-0.004300000000000076,-2.150000000000038,SL,0.00036413818264552735,-0.0020391738228156984,9760.727220508601
2024-01-14,SHORT,2024-01-14 00:10:00+00:00,2024-01-14 04:19:00+00:00,42812.91,42598.84545,26.35396349537385,0.0027000000000000643,1.3500000000000323,TP,0.005847535241122498,-0.0018059973031499075,9787.081184003975
2024-01-14,SHORT,2024-01-14 00:16:00+00:00,2024-01-14 04:18:00+00:00,42819.99,42605.890049999995,26.42511919681152,0.0027000000000000804,1.35000000000004,TP,0.005020785852588895,-0.00047057460779419743,9813.506303200787
2024-01-15,LONG,2024-01-15 00:04:00+00:00,2024-01-15 00:13:00+00:00,41842.41,42051.62205,26.49646701864087,0.002699999999999872,1.3499999999999361,TP,0.005219345635205989,-0.00010539545881806263,9840.002770219427
2024-01-15,LONG,2024-01-15 00:06:00+00:00,2024-01-15 00:16:00+00:00,41867.44,42076.7772,26.568007479591156,0.002699999999999868,1.349999999999934,TP,0.0059547466957616145,-0.0003427484460479509,9866.570777699018
2024-01-16,SHORT,2024-01-16 00:08:00+00:00,2024-01-16 00:11:00+00:00,42478.04,42562.996080000004,-42.42625434410661,-0.004300000000000084,-2.150000000000042,SL,0.00026272398632336833,-0.0028706597573711578,9824.144523354911
2024-01-17,SHORT,2024-01-17 00:10:00+00:00,2024-01-17 01:17:00+00:00,43098.05,43184.246100000004,-42.243821450426346,-0.004300000000000023,-2.1500000000000115,SL,0.0011146676009703657,-0.0020091396246465095,9781.900701904486
