day,side,entry_time,exit_time,entry,exit,pnl_usd,pnl_pct,r,reason,mfe_pct,mae_pct,equity_after
2024-01-01,LONG,2024-01-01 00:04:00+00:00,2024-01-01 01:36:00+00:00,42397.23,42651.61338,47.99999999999983,0.004799999999999983,2.3999999999999915,TP,0.00688441202408736,-0.0010151606602601365,10048.0
2024-01-01,LONG,2024-01-01 00:40:00+00:00,2024-01-01 01:37:00+00:00,42445.03,42699.70018,48.23040000000024,0.004800000000000024,2.400000000000012,TP,0.006856161958184552,-0.0011433611897552866,10096.2304
2024-01-02,LONG,2024-01-02 00:04:00+00:00,2024-01-02 00:13:00+00:00,44264.63,44530.21778,48.461905920000376,0.004800000000000037,2.400000000000018,TP,0.007576478104527309,-6.235226635791966e-05,10144.69230592
2024-01-02,LONG,2024-01-02 00:06:00+00:00,2024-01-02 00:14:00+00:00,44351.83,44617.94098,48.694523068415464,0.0047999999999999475,2.3999999999999737,TP,0.006722834209997608,-0.0006687435445167311,10193.386828988416
2024-01-03,SHORT,2024-01-03 00:04:00+00:00,2024-01-03 00:07:00+00:00,44955.51,45045.42102,-32.61883785276282,-0.0031999999999999893,-1.5999999999999948,SL,0.00041641169235987234,-0.0023487665916813423,10160.767991135654
2024-01-04,LONG,2024-01-04 00:08:00+00:00,2024-01-04 01:17:00+00:00,42862.01,42776.28598,-32.51445757163444,-0.003200000000000034,-1.600000000000017,SL,0.002840744052833611,-0.002683728551227505,10128.253533564019
2024-01-05,LONG,2024-01-05 00:18:00+00:00,2024-01-05 00:32:00+00:00,44211.11,44122.68778,-32.41041130740495,-0.003200000000000009,-1.6000000000000045,SL,0.0008450364625543349,-0.0027142498797248023,10095.843122256614
2024-01-06,SHORT,2024-01-06 00:24:00+00:00,2024-01-06 05:17:00+00:00,44040.09,43775.84946,48.4600469868315,0.004799999999999975,2.399999999999988,TP,0.0060710593461547275,-0.0018235657556559253,10144.303169243445
2024-01-06,SHORT,2024-01-06 00:58:00+00:00,2024-01-06 05:08:00+00:00,44068.8,43804.387200000005,48.69265521236812,0.004799999999999959,2.3999999999999795,TP,0.00627019569400573,-0.0005809098500526119,10192.995824455813
2024-01-07,LONG,2024-01-07 00:32:00+00:00,2024-01-07 02:38:00+00:00,44001.1,43913.097799999996,-32.61758663825921,-0.00320000000000006,-1.6000000000000298,SL,0.005867807850258342,-0.0021785818990889,10160.378237817553
