day,side,entry_time,exit_time,entry,exit,pnl_usd,pnl_pct,r,reason,mfe_pct,mae_pct,equity_after
2024-01-01,LONG,2024-01-01 00:04:00+00:00,2024-01-01 01:35:00+00:00,42397.23,42609.21615,29.99999999999929,0.002999999999999929,1.4999999999999645,TP,0.005462149296074165,-0.0010151606602601365,10030.0
2024-01-01,LONG,2024-01-01 00:40:00+00:00,2024-01-01 01:36:00+00:00,42445.03,42657.25515,30.089999999999613,0.0029999999999999615,1.4999999999999807,TP,0.005750496583463406,-0.0011433611897552866,10060.09
2024-01-02,LONG,2024-01-02 00:04:00+00:00,2024-01-02 00:11:00+00:00,44264.63,44485.953149999994,30.18026999999921,0.0029999999999999216,1.4999999999999607,TP,0.005317338019091148,-6.235226635791966e-05,10090.270269999999
2024-01-02,LONG,2024-01-02 00:06:00+00:00,2024-01-02 00:13:00+00:00,44351.83,44573.58915,30.270810809999553,0.002999999999999956,1.4999999999999778,TP,0.005595485011554162,-0.0006687435445167311,10120.541080809999
2024-01-03,SHORT,2024-01-03 00:04:00+00:00,2024-01-03 00:07:00+00:00,44955.51,45045.42102,-40.48216432323989,-0.00399999999999999,-1.9999999999999951,SL,0.00041641169235987234,-0.0023487665916813423,10080.058916486758
2024-01-04,LONG,2024-01-04 00:08:00+00:00,2024-01-04 01:17:00+00:00,42862.01,42776.28598,-40.32023566594738,-0.004000000000000035,-2.0000000000000173,SL,0.002840744052833611,-0.002683728551227505,10039.73868082081
2024-01-05,LONG,2024-01-05 00:18:00+00:00,2024-01-05 00:32:00+00:00,44211.11,44122.68778,-40.15895472328333,-0.004000000000000009,-2.0000000000000044,SL,0.0008450364625543349,-0.0027142498797248023,9999.579726097527
2024-01-06,SHORT,2024-01-06 00:24:00+00:00,2024-01-06 03:04:00+00:00,44040.09,43819.88955,29.998739178291814,0.0029999999999999233,1.4999999999999616,TP,0.005167791437301707,-0.0018235657556559253,10029.57846527582
2024-01-06,SHORT,2024-01-06 00:58:00+00:00,2024-01-06 02:17:00+00:00,44068.8,43848.456000000006,30.08873539582685,0.0029999999999999393,1.4999999999999694,TP,0.005576280724685157,-0.0005809098500526119,10059.667200671645
2024-01-07,LONG,2024-01-07 00:32:00+00:00,2024-01-07 00:49:00+00:00,44001.1,44221.10549999999,30.179001602013116,0.0029999999999998192,1.4999999999999094,TP,0.005462363440913944,0.0,10089.846202273658
2024-01-07,LONG,2024-01-07 01:10:00+00:00,2024-01-07 01:19:00+00:00,44149.01,44060.71198,-40.35938480909509,-0.004000000000000045,-2.0000000000000226,SL,0.00024892970419943645,-0.002151803630477784,10049.486817464564
2024-01-08,LONG,2024-01-08 00:04:00+00:00,2024-01-08 00:14:00+00:00,43942.29,43854.40542,-40.19794726985782,-0.003999999999999957,-1.9999999999999785,SL,0.0009947137484186447,-0.002600911331657974,10009.288870194705
2024-01-09,LONG,2024-01-09 00:04:00+00:00,2024-01-09 00:21:00+00:00,47040.0,46945.92,-40.0371554807792,-0.004000000000000037,-2.0000000000000187,SL,0.00233843537414966,-0.0021409438775510017,9969.251714713926
2024-01-10,SHORT,2024-01-10 00:06:00+00:00,2024-01-10 00:07:00+00:00,46030.0,46122.06,-39.8770068588552,-0.003999999999999949,-1.9999999999999742,SL,0.0,-0.0024723006734738845,9929.374707855071
2024-01-11,SHORT,2024-01-11 00:08:00+00:00,2024-01-11 00:13:00+00:00,46372.52,46465.26504,-39.717498831420635,-0.004000000000000035,-2.0000000000000173,SL,0.0012839500635288658,-0.0026412194118413924,9889.657209023651
2024-01-12,LONG,2024-01-12 00:08:00+00:00,2024-01-12 00:12:00+00:00,46387.01,46294.235980000005,-39.558628836093995,-0.0039999999999999385,-1.9999999999999691,SL,0.00028003529436361523,-0.002828593608426133,9850.098580187558
2024-01-13,LONG,2024-01-13 00:08:00+00:00,2024-01-13 00:11:00+00:00,42978.19,42892.23362,-39.40039432075098,-0.004000000000000076,-2.000000000000038,SL,0.00036413818264552735,-0.0020391738228156984,9810.698185866806
2024-01-14,SHORT,2024-01-14 00:10:00+00:00,2024-01-14 04:19:00+00:00,42812.91,42598.84545,29.43209455760104,0.0030000000000000634,1.5000000000000315,TP,0.005847535241122498,-0.0018059973031499075,9840.130280424408
2024-01-14,SHORT,2024-01-14 00:16:00+00:00,2024-01-14 04:18:00+00:00,42819.99,42605.890049999995,29.520390841274022,0.003000000000000081,1.5000000000000406,TP,0.005020785852588895,-0.00047057460779419743,9869.650671265681
2024-01-15,LONG,2024-01-15 00:04:00+00:00,2024-01-15 00:13:00+00:00,41842.41,42051.62205,29.608952013795776,0.0029999999999998717,1.4999999999999358,TP,0.005219345635205989,-0.00010539545881806263,9899.259623279477
2024-01-15,LONG,2024-01-15 00:06:00+00:00,2024-01-15 00:16:00+00:00,41867.44,42076.7772,29.697778869837126,0.0029999999999998682,1.499999999999934,TP,0.0059547466957616145,-0.0003427484460479509,9928.957402149314
2024-01-16,SHORT,2024-01-16 00:08:00+00:00,2024-01-16 00:11:00+00:00,42478.04,42562.996080000004,-39.71582960859809,-0.004000000000000084,-2.000000000000042,SL,0.00026272398632336833,-0.0028706597573711578,9889.241572540715
2024-01-17,SHORT,2024-01-17 00:10:00+00:00,2024-01-17 01:17:00+00:00,43098.05,43184.246100000004,-39.556966290163096,-0.0040000000000000235,-2.000000000000012,SL,0.0011146676009703657,-0.0020091396246465095,9849.684606250552
2024-01-18,SHORT,2024-01-18 00:08:00+00:00,2024-01-18 01:36:00+00:00,42721.75,42508.14125,29.549053818751517,0.0029999999999999858,1.499999999999993,TP,0.005066037791054914,-0.0002867391902251195,9879.233660069303
2024-01-18,SHORT,2024-01-18 00:58:00+00:00,2024-01-18 05:20:00+00:00,42664.82,42750.14964,-39.516934640278045,-0.004000000000000084,-2.000000000000042,SL,0.0038118056047112677,-0.002017352938556865,9839.716725429025
2024-01-19,LONG,2024-01-19 00:04:00+00:00,2024-01-19 00:12:00+00:00,41339.98,41257.30004,-39.358866901716404,-0.0040000000000000304,-2.000000000000015,SL,0.0007501213111374209,-0.002200775133418139,9800.357858527308
