day,equity,failed,fail_reason
2024-01-01,10060.09,False,
2024-01-02,10120.541080809999,False,
2024-01-03,10080.058916486758,False,
2024-01-04,10039.73868082081,False,
2024-01-05,9999.579726097527,False,
2024-01-06,10059.667200671645,False,
2024-01-07,10049.486817464564,False,
2024-01-08,10009.288870194705,False,
2024-01-09,9969.251714713926,False,
2024-01-10,9929.374707855071,False,
2024-01-11,9889.657209023651,False,
2024-01-12,9850.098580187558,False,
2024-01-13,9810.698185866806,False,
2024-01-14,9869.650671265681,False,
2024-01-15,9928.957402149314,False,
2024-01-16,9889.241572540715,False,
2024-01-17,9849.684606250552,False,
2024-01-18,9839.716725429025,False,
2024-01-19,9800.357858527308,False,
2024-01-20,9761.1564270932,False,
2024-01-21,9722.111801384826,False,
2024-01-22,9780.531971199349,False,
2024-01-23,9770.634072844494,False,
2024-01-24,9731.551536553116,False,
2024-01-25,9692.625330406903,False,
2024-01-26,9653.854829085276,False,
2024-01-27,9615.239409768934,False,
2024-01-28,9576.778452129858,False,
2024-01-29,9538.471338321338,False,
2024-01-30,9500.317452968053,False,
2024-01-31,9557.404860542936,False,
2024-02-01,9614.83530634994,False,
2024-02-02,9605.105093019913,False,
2024-02-03,9662.822169523868,False,
2024-02-04,9653.04339348831,False,
2024-02-05,9643.274513574099,False,
2024-02-06,9604.701415519801,False,
2024-02-07,9566.282609857722,False,
2024-02-08,9528.017479418291,False,
2024-02-09,9489.905409500618,False,
2024-02-10,9451.945787862616,False,
2024-02-11,9414.138004711167,False,
2024-02-12,9376.481452692322,False,
2024-02-13,9432.824729741547,False,
2024-02-14,9489.506573542565,False,
2024-02-15,9479.90319289014,False,
2024-02-16,9441.98358011858,False,
2024-02-17,9498.720459451513,False,
2024-02-18,9460.725577613706,False,
2024-02-19,9422.88267530325,False,
2024-02-20,9385.191144602037,False,
2024-02-21,9347.65038002363,False,
2024-02-22,9403.820411157192,False,
2024-02-23,9366.205129512564,False,
2024-02-24,9328.740308994515,False,
2024-02-25,9291.425347758537,False,
2024-02-26,9254.259646367504,False,
2024-02-27,9217.242607782033,False,
2024-02-28,9180.373637350905,False,
2024-02-29,9143.652142801502,False,
2024-03-01,9107.077534230297,False,
2024-03-02,9070.649224093375,False,
2024-03-03,9034.366627197001,False,
2024-03-04,9088.654136259825,False,
2024-03-05,9052.299519714787,False,
2024-03-06,9016.090321635927,False,
2024-03-07,9016.090321635927,True,MAX_LOSS_TOUCH@2024-03-07 00:05:00+00:00
