day,side,entry_time,exit_time,entry,exit,pnl_usd,pnl_pct,r,reason,mfe_pct,mae_pct,equity_after
2024-01-01,LONG,2024-01-01 00:04:00+00:00,2024-01-01 01:35:00+00:00,42397.23,42609.21615,30.99999999999929,0.0030999999999999288,1.5499999999999645,TP,0.005462149296074165,-0.0010151606602601365,10031.0
2024-01-01,LONG,2024-01-01 00:40:00+00:00,2024-01-01 01:36:00+00:00,42445.03,42657.25515,31.09609999999962,0.003099999999999962,1.549999999999981,TP,0.005750496583463406,-0.0011433611897552866,10062.096099999999
2024-01-02,LONG,2024-01-02 00:04:00+00:00,2024-01-02 00:11:00+00:00,44264.63,44485.953149999994,31.19249790999921,0.003099999999999922,1.5499999999999607,TP,0.005317338019091148,-6.235226635791966e-05,10093.288597909997
2024-01-02,LONG,2024-01-02 00:06:00+00:00,2024-01-02 00:13:00+00:00,44351.83,44573.58915,31.289194653520553,0.0030999999999999565,1.549999999999978,TP,0.005595485011554162,-0.0006687435445167311,10124.577792563518
2024-01-03,SHORT,2024-01-03 00:04:00+00:00,2024-01-03 00:07:00+00:00,44955.51,45045.42102,-39.48585339099762,-0.0038999999999999903,-1.949999999999995,SL,0.00041641169235987234,-0.0023487665916813423,10085.09193917252
2024-01-04,LONG,2024-01-04 00:08:00+00:00,2024-01-04 01:17:00+00:00,42862.01,42776.28598,-39.33185856277317,-0.003900000000000034,-1.950000000000017,SL,0.002840744052833611,-0.002683728551227505,10045.760080609747
2024-01-05,LONG,2024-01-05 00:18:00+00:00,2024-01-05 00:32:00+00:00,44211.11,44122.68778,-39.1784643143781,-0.0039000000000000085,-1.950000000000004,SL,0.0008450364625543349,-0.0027142498797248023,10006.581616295369
2024-01-06,SHORT,2024-01-06 00:24:00+00:00,2024-01-06 03:04:00+00:00,44040.09,43819.88955,31.020403010514883,0.003099999999999924,1.549999999999962,TP,0.005167791437301707,-0.0018235657556559253,10037.602019305883
2024-01-06,SHORT,2024-01-06 00:58:00+00:00,2024-01-06 02:17:00+00:00,44068.8,43848.456000000006,31.116566259847623,0.0030999999999999387,1.5499999999999694,TP,0.005576280724685157,-0.0005809098500526119,10068.71858556573
2024-01-07,LONG,2024-01-07 00:32:00+00:00,2024-01-07 00:49:00+00:00,44001.1,44221.10549999999,31.21302761525194,0.003099999999999819,1.5499999999999095,TP,0.005462363440913944,0.0,10099.931613180981
2024-01-07,LONG,2024-01-07 01:10:00+00:00,2024-01-07 01:19:00+00:00,44149.01,44060.71198,-39.38973329140628,-0.003900000000000045,-1.9500000000000224,SL,0.00024892970419943645,-0.002151803630477784,10060.541879889575
2024-01-08,LONG,2024-01-08 00:04:00+00:00,2024-01-08 00:14:00+00:00,43942.29,43854.40542,-39.2361133315689,-0.003899999999999956,-1.949999999999978,SL,0.0009947137484186447,-0.002600911331657974,10021.305766558007
2024-01-09,LONG,2024-01-09 00:04:00+00:00,2024-01-09 00:21:00+00:00,47040.0,46945.92,-39.0830924895766,-0.003900000000000037,-1.9500000000000184,SL,0.00233843537414966,-0.0021409438775510017,9982.222674068431
2024-01-10,SHORT,2024-01-10 00:06:00+00:00,2024-01-10 00:07:00+00:00,46030.0,46122.06,-38.930668428866376,-0.0038999999999999495,-1.9499999999999746,SL,0.0,-0.0024723006734738845,9943.292005639565
