day,equity,failed,fail_reason
2024-01-01,10062.096099999999,False,
2024-01-02,10124.577792563518,False,
2024-01-03,10085.09193917252,False,
2024-01-04,10045.760080609747,False,
2024-01-05,10006.581616295369,False,
2024-01-06,10068.71858556573,False,
2024-01-07,10060.541879889575,False,
2024-01-08,10021.305766558007,False,
2024-01-09,9982.222674068431,False,
2024-01-10,9943.292005639565,False,
2024-01-11,9904.51316681757,False,
2024-01-12,9865.885565466982,False,
2024-01-13,9827.40861176166,False,
2024-01-14,9888.432986551343,False,
2024-01-15,9949.83629890896,False,
2024-01-16,9911.031937343214,False,
2024-01-17,9872.378912787575,False,
2024-01-18,9864.36165259629,False,
2024-01-19,9825.890642151164,False,
2024-01-20,9787.569668646775,False,
2024-01-21,9749.398146939053,False,
2024-01-22,9809.938107166268,False,
2024-01-23,9801.971554528818,False,
2024-01-24,9763.743865466156,False,
2024-01-25,9725.665264390838,False,
2024-01-26,9687.735169859714,False,
2024-01-27,9649.95300269726,False,
2024-01-28,9612.318185986742,False,
2024-01-29,9574.830145061393,False,
2024-01-30,9537.488307495654,False,
2024-01-31,9596.712390264762,False,
2024-02-01,9656.304231490474,False,
2024-02-02,9648.462443387121,False,
2024-02-03,9708.375632260202,False,
2024-02-04,9700.491557492998,False,
2024-02-05,9692.613885304074,False,
2024-02-06,9654.812691151388,False,
2024-02-07,9617.158921655897,False,
2024-02-08,9579.652001861437,False,
2024-02-09,9542.291359054178,False,
2024-02-10,9505.076422753868,False,
2024-02-11,9468.006624705127,False,
2024-02-12,9431.081398868777,False,
2024-02-13,9489.644736234006,False,
2024-02-14,9548.571729084571,False,
2024-02-15,9540.817429469098,False,
2024-02-16,9503.608241494168,False,
2024-02-17,9562.621942266633,False,
2024-02-18,9525.327716691792,False,
2024-02-19,9488.178938596693,False,
2024-02-20,9451.175040736167,False,
2024-02-21,9414.315458077297,False,
2024-02-22,9472.774685488928,False,
2024-02-23,9435.83086421552,False,
2024-02-24,9399.03112384508,False,
2024-02-25,9362.374902462085,False,
2024-02-26,9325.861640342482,False,
2024-02-27,9289.490779945147,False,
2024-02-28,9253.26176590336,False,
2024-02-29,9217.174045016336,False,
2024-03-01,9181.227066240772,False,
2024-03-02,9145.420280682432,False,
2024-03-03,9109.753141587771,False,
2024-03-04,9166.321155793305,False,
2024-03-05,9130.57250328571,False,
2024-03-06,9094.963270522896,False,
2024-03-07,9059.492913767855,False,
2024-03-08,9115.748831560117,False,
2024-03-09,9080.197411117033,False,
2024-03-10,9044.784641213677,False,
2024-03-11,9037.439462054394,False,
2024-03-12,9002.193448152382,False,
2024-03-13,9002.193448152382,True,MAX_LOSS_TOUCH@2024-03-13 00:09:00+00:00
