day,side,entry_time,exit_time,entry,exit,pnl_usd,pnl_pct,r,reason,mfe_pct,mae_pct,equity_after
2024-01-01,LONG,2024-01-01 00:04:00+00:00,2024-01-01 01:37:00+00:00,42397.23,42694.01061,51.99999999999865,0.005199999999999865,2.5999999999999326,TP,0.007991323961494599,-0.0010151606602601365,10051.999999999998
2024-01-01,LONG,2024-01-01 00:40:00+00:00,2024-01-01 01:38:00+00:00,42445.03,42742.145209999995,52.27039999999911,0.005199999999999912,2.599999999999956,TP,0.007774055054266688,-0.0011433611897552866,10104.270399999998
2024-01-02,LONG,2024-01-02 00:04:00+00:00,2024-01-02 00:13:00+00:00,44264.63,44574.48240999999,52.542206079998216,0.0051999999999998246,2.5999999999999126,TP,0.007576478104527309,-6.235226635791966e-05,10156.812606079995
2024-01-02,LONG,2024-01-02 00:06:00+00:00,2024-01-02 00:15:00+00:00,44351.83,44662.29281,52.815425551615334,0.005199999999999937,2.5999999999999686,TP,0.008863670337841648,-0.0006687435445167311,10209.62803163161
2024-01-03,SHORT,2024-01-03 00:04:00+00:00,2024-01-03 00:07:00+00:00,44955.51,45045.42102,-38.796586520200016,-0.00379999999999999,-1.899999999999995,SL,0.00041641169235987234,-0.0023487665916813423,10170.83144511141
2024-01-04,LONG,2024-01-04 00:08:00+00:00,2024-01-04 01:17:00+00:00,42862.01,42776.28598,-38.6491594914237,-0.0038000000000000343,-1.9000000000000172,SL,0.002840744052833611,-0.002683728551227505,10132.182285619985
2024-01-05,LONG,2024-01-05 00:18:00+00:00,2024-01-05 00:32:00+00:00,44211.11,44122.68778,-38.50229268535603,-0.0038000000000000087,-1.9000000000000044,SL,0.0008450364625543349,-0.0027142498797248023,10093.679992934629
2024-01-06,SHORT,2024-01-06 00:24:00+00:00,2024-01-06 05:24:00+00:00,44040.09,43731.809369999995,52.48713596326033,0.005200000000000026,2.600000000000013,TP,0.00706833251249018,-0.0018235657556559253,10146.167128897889
2024-01-06,SHORT,2024-01-06 00:58:00+00:00,2024-01-06 05:18:00+00:00,44068.8,43760.318400000004,52.76006907026882,0.00519999999999998,2.5999999999999903,TP,0.0072341429764369095,-0.0005809098500526119,10198.927197968158
2024-01-07,LONG,2024-01-07 00:32:00+00:00,2024-01-07 02:38:00+00:00,44001.1,43913.097799999996,-38.755923352279616,-0.0038000000000000603,-1.90000000000003,SL,0.005867807850258342,-0.0021785818990889,10160.17127461588
