day,equity,failed,fail_reason
2024-01-01,10104.270399999998,False,
2024-01-02,10209.62803163161,False,
2024-01-03,10170.83144511141,False,
2024-01-04,10132.182285619985,False,
2024-01-05,10093.679992934629,False,
2024-01-06,10198.927197968158,False,
2024-01-07,10160.17127461588,False,
2024-01-08,10121.562623772339,False,
2024-01-09,10083.100685802005,False,
2024-01-10,10044.784903195958,False,
2024-01-11,10006.614720563814,False,
2024-01-12,9968.589584625672,False,
2024-01-13,9930.708944204094,False,
2024-01-14,9892.972250216118,False,
2024-01-15,9996.12666758801,False,
2024-01-16,9958.141386251174,False,
2024-01-17,9920.30044898342,False,
2024-01-18,9882.603307277283,False,
2024-01-19,9845.049414709629,False,
2024-01-20,9807.638226933732,False,
2024-01-21,9770.369201671385,False,
2024-01-22,9872.245232151981,False,
2024-01-23,9885.871299911209,False,
2024-01-24,9848.304988971546,False,
2024-01-25,9810.881430013455,False,
2024-01-26,9773.600080579403,False,
2024-01-27,9736.460400273201,False,
2024-01-28,9699.461850752163,False,
2024-01-29,9662.603895719303,False,
2024-01-30,9625.88600091557,False,
2024-01-31,9589.307634112092,False,
2024-02-01,9689.295728385285,False,
2024-02-02,9652.47640461742,False,
2024-02-03,9753.123162187423,False,
2024-02-04,9716.061294171112,False,
2024-02-05,9729.471790611778,False,
2024-02-06,9692.499797807453,False,
2024-02-07,9655.668298575785,False,
2024-02-08,9618.976759041196,False,
2024-02-09,9582.424647356838,False,
2024-02-10,9546.011433696884,False,
2024-02-11,9509.736590248836,False,
2024-02-12,9473.59959120589,False,
2024-02-13,9572.381193087376,False,
2024-02-14,9585.593376505323,False,
2024-02-15,9598.82379590731,False,
2024-02-16,9562.348265482862,False,
2024-02-17,9662.055253340985,False,
2024-02-18,9625.339443378289,False,
2024-02-19,9588.76315349345,False,
2024-02-20,9552.325853510174,False,
2024-02-21,9516.027015266836,False,
2024-02-22,9615.251009596104,False,
2024-02-23,9578.71305575964,False,
2024-02-24,9542.313946147753,False,
2024-02-25,9506.053153152392,False,
2024-02-26,9469.930151170413,False,
2024-02-27,9433.944416595965,False,
2024-02-28,9398.0954278129,False,
2024-02-29,9362.38266518721,False,
2024-03-01,9326.805611059499,False,
2024-03-02,9291.363749737473,False,
2024-03-03,9256.056567488471,False,
2024-03-04,9352.569839559934,False,
2024-03-05,9317.030074169606,False,
2024-03-06,9281.625359887761,False,
2024-03-07,9246.355183520187,False,
2024-03-08,9342.767298872956,False,
2024-03-09,9307.264783137238,False,
2024-03-10,9271.897176961316,False,
2024-03-11,9284.694620320844,False,
2024-03-12,9249.412780763625,False,
2024-03-13,9214.265012196722,False,
2024-03-14,9179.250805150376,False,
2024-03-15,9144.369652090803,False,
2024-03-16,9109.621047412858,False,
2024-03-17,9075.004487432689,False,
2024-03-18,9040.519470380445,False,
2024-03-19,9006.165496393,False,
2024-03-20,9006.165496393,True,MAX_LOSS_TOUCH@2024-03-20 00:11:00+00:00
