day,equity,failed,fail_reason
2024-01-01,10110.302499999998,False,
2024-01-02,10221.82166415062,False,
2024-01-03,10186.045288326093,False,
2024-01-04,10150.394129816952,False,
2024-01-05,10114.867750362593,False,
2024-01-06,10226.43727036603,False,
2024-01-07,10190.644739919748,False,
2024-01-08,10154.977483330029,False,
2024-01-09,10119.435062138373,False,
2024-01-10,10084.017039420889,False,
2024-01-11,10048.722979782915,False,
2024-01-12,10013.552449353676,False,
2024-01-13,9978.505015780936,False,
2024-01-14,9943.580248225702,False,
2024-01-15,10053.260424258691,False,
2024-01-16,10018.074012773784,False,
2024-01-17,9983.010753729077,False,
2024-01-18,9948.070216091024,False,
2024-01-19,9913.251970334706,False,
2024-01-20,9878.555588438534,False,
2024-01-21,9843.980643879,False,
2024-01-22,9952.562211376147,False,
2024-01-23,9972.275748976332,False,
2024-01-24,9937.372783854915,False,
2024-01-25,9902.591979111423,False,
2024-01-26,9867.932907184533,False,
2024-01-27,9833.395142009387,False,
2024-01-28,9798.978259012354,False,
2024-01-29,9764.68183510581,False,
2024-01-30,9730.50544868294,False,
2024-01-31,9696.44867961255,False,
2024-02-01,9803.402932660847,False,
2024-02-02,9769.091022396533,False,
2024-02-03,9876.846538646323,False,
2024-02-04,9842.277575761062,False,
2024-02-05,9861.772667069252,False,
2024-02-06,9827.25646273451,False,
2024-02-07,9792.861065114937,False,
2024-02-08,9758.586051387034,False,
2024-02-09,9724.43100020718,False,
2024-02-10,9690.395491706455,False,
2024-02-11,9656.479107485482,False,
2024-02-12,9622.681430609282,False,
2024-02-13,9728.822012459259,False,
2024-02-14,9748.092376660437,False,
2024-02-15,9767.400910635508,False,
2024-02-16,9733.215007448283,False,
2024-02-17,9840.57480228419,False,
2024-02-18,9806.132790476197,False,
2024-02-19,9771.811325709528,False,
2024-02-20,9737.609986069545,False,
2024-02-21,9703.528351118302,False,
2024-02-22,9810.560694713226,False,
2024-02-23,9776.22373228173,False,
2024-02-24,9742.006949218743,False,
2024-02-25,9707.909924896478,False,
2024-02-26,9673.93224015934,False,
2024-02-27,9640.073477318781,False,
2024-02-28,9606.333220148166,False,
2024-02-29,9572.711053877647,False,
2024-03-01,9539.206565189075,False,
2024-03-02,9505.819342210914,False,
2024-03-03,9472.548974513176,False,
2024-03-04,9577.033557839297,False,
2024-03-05,9543.51394038686,False,
2024-03-06,9510.111641595506,False,
2024-03-07,9476.826250849921,False,
2024-03-08,9581.358013603356,False,
2024-03-09,9547.823260555744,False,
2024-03-10,9514.4058791438,False,
2024-03-11,9533.251538588915,False,
2024-03-12,9499.885158203853,False,
2024-03-13,9466.635560150138,False,
2024-03-14,9433.502335689613,False,
2024-03-15,9400.485077514699,False,
2024-03-16,9367.583379743397,False,
2024-03-17,9334.796837914295,False,
2024-03-18,9302.125048981596,False,
2024-03-19,9269.567611310162,False,
2024-03-20,9237.124124670576,False,
2024-03-21,9204.79419023423,False,
2024-03-22,9172.57741056841,False,
2024-03-23,9140.473389631421,False,
2024-03-24,9158.578382297932,False,
2024-03-25,9176.71923642867,False,
2024-03-26,9144.60071910117,False,
2024-03-27,9112.594616584316,False,
2024-03-28,9130.644388371116,False,
2024-03-29,9098.687133011817,False,
2024-03-30,9066.841728046276,False,
2024-03-31,9166.851259017058,False,
2024-04-01,9267.96392011683,False,
2024-04-02,9235.52604639642,False,
2024-04-03,9203.201705234034,False,
2024-04-04,9170.990499265716,False,
2024-04-05,9138.892032518286,False,
2024-04-06,9106.905910404472,False,
2024-04-07,9075.031739718057,False,
2024-04-08,9043.269128629045,False,
2024-04-09,9011.617686678843,False,
2024-04-10,9011.617686678843,True,MAX_LOSS_TOUCH@2024-04-10 00:09:00+00:00
