day,equity,failed,fail_reason
2024-01-01,10019.760000000002,False,
2024-01-02,10140.357831360001,False,
2024-01-03,10099.796400034562,False,
2024-01-04,10059.397214434422,False,
2024-01-05,10019.159625576685,False,
2024-01-06,10139.750230830128,False,
2024-01-07,10099.191229906806,False,
2024-01-08,10058.794464987179,False,
2024-01-09,10018.55928712723,False,
2024-01-10,9978.48504997872,False,
2024-01-11,9938.571109778806,False,
2024-01-12,9898.81682533969,False,
2024-01-13,9859.22155803833,False,
2024-01-14,9819.784671806177,False,
2024-01-15,9937.975600116037,False,
2024-01-16,9898.223697715572,False,
2024-01-17,9858.630802924708,False,
2024-01-18,9819.196279713009,False,
2024-01-19,9779.919494594156,False,
2024-01-20,9740.79981661578,False,
2024-01-21,9701.836617349316,False,
2024-01-22,9818.60792287573,False,
2024-01-23,9838.009492131334,False,
2024-01-24,9798.657454162809,False,
2024-01-25,9759.462824346158,False,
2024-01-26,9720.424973048774,False,
2024-01-27,9681.543273156578,False,
2024-01-28,9642.817100063952,False,
2024-01-29,9604.245831663697,False,
2024-01-30,9565.828848337042,False,
2024-01-31,9527.565532943694,False,
2024-02-01,9642.239311698204,False,
2024-02-02,9603.670354451411,False,
2024-02-03,9654.798645621722,False,
2024-02-04,9616.179451039236,False,
2024-02-05,9577.71473323508,False,
2024-02-06,9539.40387430214,False,
2024-02-07,9501.246258804931,False,
2024-02-08,9463.24127376971,False,
2024-02-09,9425.388308674632,False,
2024-02-10,9387.686755439934,False,
2024-02-11,9350.136008418174,False,
2024-02-12,9312.735464384501,False,
2024-02-13,9331.137429662125,False,
2024-02-14,9293.812879943476,False,
2024-02-15,9312.177454194245,False,
2024-02-16,9274.928744377468,False,
2024-02-17,9386.561786744795,False,
2024-02-18,9349.015539597814,False,
2024-02-19,9311.619477439423,False,
2024-02-20,9274.372999529665,False,
2024-02-21,9237.275507531547,False,
2024-02-22,9348.455355540198,False,
2024-02-23,9311.061534118036,False,
2024-02-24,9273.817287981565,False,
2024-02-25,9236.722018829638,False,
2024-02-26,9199.775130754319,False,
2024-02-27,9162.9760302313,False,
2024-02-28,9126.324126110376,False,
2024-02-29,9089.818829605934,False,
2024-03-01,9053.45955428751,False,
2024-03-02,9017.24571607036,False,
2024-03-03,9017.24571607036,True,MAX_LOSS_TOUCH@2024-03-03 00:21:00+00:00
