day,side,entry_time,exit_time,entry,exit,pnl_usd,pnl_pct,r,reason,mfe_pct,mae_pct,equity_after
2024-01-01,LONG,2024-01-01 00:04:00+00:00,2024-01-01 01:38:00+00:00,42397.23,42736.40784000001,54.000000000000924,0.005400000000000092,2.7000000000000464,TP,0.008910251919759776,-0.0010151606602601365,10054.000000000002
2024-01-01,LONG,2024-01-01 00:40:00+00:00,2024-01-01 03:41:00+00:00,42445.03,42360.13994,-46.24839999999951,-0.0045999999999999505,-2.2999999999999754,SL,0.007774055054266688,-0.0020032969702223993,10007.751600000001
2024-01-02,LONG,2024-01-02 00:04:00+00:00,2024-01-02 00:14:00+00:00,44264.63,44618.747039999995,54.04185863999942,0.005399999999999941,2.6999999999999704,TP,0.008706048147245389,-6.235226635791966e-05,10061.79345864
2024-01-02,LONG,2024-01-02 00:06:00+00:00,2024-01-02 00:15:00+00:00,44351.83,44706.64464,54.333684676655295,0.00539999999999993,2.6999999999999647,TP,0.008863670337841648,-0.0006687435445167311,10116.127143316657
2024-01-03,SHORT,2024-01-03 00:04:00+00:00,2024-01-03 00:07:00+00:00,44955.51,45045.42102,-46.53418485925653,-0.00459999999999999,-2.2999999999999954,SL,0.00041641169235987234,-0.0023487665916813423,10069.5929584574
2024-01-04,LONG,2024-01-04 00:08:00+00:00,2024-01-04 01:17:00+00:00,42862.01,42776.28598,-46.320127608904386,-0.004600000000000034,-2.300000000000017,SL,0.002840744052833611,-0.002683728551227505,10023.272830848497
2024-01-05,LONG,2024-01-05 00:18:00+00:00,2024-01-05 00:32:00+00:00,44211.11,44122.68778,-46.10705502190318,-0.0046000000000000095,-2.3000000000000047,SL,0.0008450364625543349,-0.0027142498797248023,9977.165775826594
2024-01-06,SHORT,2024-01-06 00:24:00+00:00,2024-01-06 05:28:00+00:00,44040.09,43687.76927999999,53.87669518946437,0.005400000000000077,2.7000000000000384,TP,0.008148484710180958,-0.0018235657556559253,10031.042471016059
2024-01-06,SHORT,2024-01-06 00:58:00+00:00,2024-01-06 05:28:00+00:00,44068.8,43716.2496,54.167629343486745,0.005400000000000003,2.700000000000001,TP,0.00879465744472279,-0.0005809098500526119,10085.210100359545
2024-01-07,LONG,2024-01-07 00:32:00+00:00,2024-01-07 02:38:00+00:00,44001.1,43913.097799999996,-46.39196646165451,-0.00460000000000006,-2.30000000000003,SL,0.005867807850258342,-0.0021785818990889,10038.81813389789
2024-01-08,LONG,2024-01-08 00:04:00+00:00,2024-01-08 00:14:00+00:00,43942.29,43854.40542,-46.17856341592986,-0.0045999999999999566,-2.299999999999978,SL,0.0009947137484186447,-0.002600911331657974,9992.63957048196
2024-01-09,LONG,2024-01-09 00:04:00+00:00,2024-01-09 00:21:00+00:00,47040.0,46945.92,-45.9661420242174,-0.004600000000000038,-2.300000000000019,SL,0.00233843537414966,-0.0021409438775510017,9946.673428457743
2024-01-10,SHORT,2024-01-10 00:06:00+00:00,2024-01-10 00:07:00+00:00,46030.0,46122.06,-45.75469777090511,-0.004599999999999949,-2.2999999999999745,SL,0.0,-0.0024723006734738845,9900.918730686839
2024-01-11,SHORT,2024-01-11 00:08:00+00:00,2024-01-11 00:13:00+00:00,46372.52,46465.26504,-45.544226161159806,-0.004600000000000035,-2.300000000000017,SL,0.0012839500635288658,-0.0026412194118413924,9855.374504525678
2024-01-12,LONG,2024-01-12 00:08:00+00:00,2024-01-12 00:12:00+00:00,46387.01,46294.235980000005,-45.3347227208175,-0.0045999999999999375,-2.2999999999999683,SL,0.00028003529436361523,-0.002828593608426133,9810.03978180486
2024-01-13,LONG,2024-01-13 00:08:00+00:00,2024-01-13 00:11:00+00:00,42978.19,42892.23362,-45.12618299630311,-0.004600000000000076,-2.300000000000038,SL,0.00036413818264552735,-0.0020391738228156984,9764.913598808558
2024-01-14,SHORT,2024-01-14 00:10:00+00:00,2024-01-14 06:46:00+00:00,42812.91,42898.535820000005,-44.91860255451962,-0.004600000000000026,-2.300000000000013,SL,0.005847535241122498,-0.0031576923876465075,9719.994996254038
2024-01-15,LONG,2024-01-15 00:04:00+00:00,2024-01-15 00:28:00+00:00,41842.41,42177.149280000005,52.487972979772174,0.0054000000000000384,2.7000000000000193,TP,0.00802033152488101,-0.00010539545881806263,9772.48296923381
2024-01-15,LONG,2024-01-15 00:06:00+00:00,2024-01-15 00:35:00+00:00,41867.44,42202.37952,52.77140803386254,0.005399999999999997,2.6999999999999984,TP,0.010190974179457789,-0.0003427484460479509,9825.254377267673
2024-01-16,SHORT,2024-01-16 00:08:00+00:00,2024-01-16 00:11:00+00:00,42478.04,42562.996080000004,-45.19617013543211,-0.004600000000000083,-2.3000000000000416,SL,0.00026272398632336833,-0.0028706597573711578,9780.05820713224
2024-01-17,SHORT,2024-01-17 00:10:00+00:00,2024-01-17 01:17:00+00:00,43098.05,43184.246100000004,-44.98826775280854,-0.004600000000000024,-2.300000000000012,SL,0.0011146676009703657,-0.0020091396246465095,9735.069939379431
2024-01-18,SHORT,2024-01-18 00:08:00+00:00,2024-01-18 06:01:00+00:00,42721.75,42807.1935,-44.78132172114566,-0.0046000000000000285,-2.300000000000014,SL,0.005139302580067476,-0.0023980759215153193,9690.288617658285
2024-01-19,LONG,2024-01-19 00:04:00+00:00,2024-01-19 00:12:00+00:00,41339.98,41257.30004,-44.57532764122841,-0.004600000000000031,-2.3000000000000154,SL,0.0007501213111374209,-0.002200775133418139,9645.713290017056
2024-01-20,SHORT,2024-01-20 00:34:00+00:00,2024-01-20 01:28:00+00:00,41541.49,41624.57298,-44.37028113407828,-0.004599999999999982,-2.299999999999991,SL,0.0020507208576292053,-0.0020059463442452775,9601.343008882977
2024-01-21,LONG,2024-01-21 00:04:00+00:00,2024-01-21 06:19:00+00:00,41703.52,41620.11296,-44.166177840861295,-0.004599999999999958,-2.299999999999979,SL,0.0006349583920015194,-0.0033385671041676083,9557.176831042116
2024-01-22,SHORT,2024-01-22 01:42:00+00:00,2024-01-22 03:22:00+00:00,41403.78,41072.54976,51.60875488762677,0.005399999999999932,2.699999999999966,TP,0.008185967561415897,-0.0016259385012672685,9608.785585929743
2024-01-22,SHORT,2024-01-22 01:50:00+00:00,2024-01-22 03:22:00+00:00,41406.01,41074.761920000004,51.887442164020044,0.0053999999999999404,2.6999999999999704,TP,0.00823938360638959,-0.0006576340004747119,9660.673028093763
2024-01-23,LONG,2024-01-23 00:10:00+00:00,2024-01-23 02:25:00+00:00,39652.89,39970.11312,52.1676343517069,0.00540000000000006,2.70000000000003,TP,0.008451086415138987,-2.5218842818360196e-07,9712.84066244547
2024-01-23,LONG,2024-01-23 00:32:00+00:00,2024-01-23 00:42:00+00:00,39767.2,39687.6656,-44.67906704724838,-0.00459999999999992,-2.29999999999996,SL,0.0010596672634734007,-0.0024945180953146588,9668.16159539822
2024-01-24,LONG,2024-01-24 00:06:00+00:00,2024-01-24 00:10:00+00:00,39952.33,39872.42534,-44.473543338831846,-0.004600000000000003,-2.3000000000000016,SL,0.0,-0.0023873451185451424,9623.688052059388
2024-01-25,LONG,2024-01-25 00:10:00+00:00,2024-01-25 01:31:00+00:00,40082.86,40002.69428,-44.26896503947252,-0.004599999999999931,-2.2999999999999656,SL,0.002394539710988585,-0.002067217758413461,9579.419087019915
2024-01-26,SHORT,2024-01-26 00:14:00+00:00,2024-01-26 02:10:00+00:00,39921.54,40001.38308,-44.06532780029131,-0.004599999999999969,-2.2999999999999843,SL,0.002480365236411323,-0.002967320398962543,9535.353759219623
2024-01-27,LONG,2024-01-27 00:06:00+00:00,2024-01-27 00:46:00+00:00,41824.55,41740.9009,-43.86262729241081,-0.004600000000000057,-2.3000000000000282,SL,0.0010070640329661728,-0.0024478446271389565,9491.491131927212
