day,equity,failed,fail_reason
2024-01-01,10080.16,False,
2024-01-02,10160.962562559998,False,
2024-01-03,10120.318712309758,False,
2024-01-04,10079.83743746052,False,
2024-01-05,10039.518087710678,False,
2024-01-06,10119.994864701766,False,
2024-01-07,10079.51488524296,False,
2024-01-08,10039.196825701987,False,
2024-01-09,9999.040038399178,False,
2024-01-10,9959.043878245582,False,
2024-01-11,9919.2077027326,False,
2024-01-12,9879.53087192167,False,
2024-01-13,9840.012748433983,False,
2024-01-14,9800.652697440246,False,
2024-01-15,9879.214729462927,False,
2024-01-16,9839.697870545075,False,
2024-01-17,9800.339079062895,False,
2024-01-18,9761.137722746642,False,
2024-01-19,9722.093171855655,False,
2024-01-20,9683.204799168232,False,
2024-01-21,9644.47197997156,False,
2024-01-22,9721.782067363014,False,
2024-01-23,9721.626518849938,False,
2024-01-24,9682.740012774539,False,
2024-01-25,9644.00905272344,False,
2024-01-26,9605.433016512547,False,
2024-01-27,9567.011284446497,False,
2024-01-28,9528.743239308711,False,
2024-01-29,9490.628266351476,False,
2024-01-30,9452.66575328607,False,
2024-01-31,9528.438321964411,False,
2024-02-01,9604.818283553279,False,
2024-02-02,9604.664606460743,False,
2024-02-03,9681.655597946134,False,
2024-02-04,9681.500691456566,False,
2024-02-05,9681.345787445503,False,
2024-02-06,9642.620404295722,False,
2024-02-07,9604.049922678538,False,
2024-02-08,9565.633722987823,False,
2024-02-09,9527.37118809587,False,
2024-02-10,9489.261703343487,False,
2024-02-11,9451.304656530114,False,
2024-02-12,9413.499437903993,False,
2024-02-13,9488.95804939823,False,
2024-02-14,9565.021537122208,False,
2024-02-15,9564.868496777615,False,
2024-02-16,9526.609022790504,False,
2024-02-17,9602.974320717194,False,
2024-02-18,9564.562423434325,False,
2024-02-19,9526.304173740587,False,
2024-02-20,9488.198957045624,False,
2024-02-21,9450.246161217443,False,
2024-02-22,9525.999334445762,False,
2024-02-23,9487.895337107979,False,
2024-02-24,9449.943755759547,False,
2024-02-25,9412.143980736508,False,
2024-02-26,9374.495404813562,False,
2024-02-27,9336.997423194309,False,
2024-02-28,9299.649433501532,False,
2024-02-29,9262.450835767526,False,
2024-03-01,9225.401032424455,False,
2024-03-02,9188.499428294757,False,
2024-03-03,9151.745430581577,False,
2024-03-04,9225.105821953119,False,
2024-03-05,9188.205398665306,False,
2024-03-06,9151.452577070644,False,
2024-03-07,9114.84676676236,False,
2024-03-08,9187.91137844473,False,
2024-03-09,9151.159732930952,False,
2024-03-10,9114.555093999228,False,
2024-03-11,9114.409261117724,False,
2024-03-12,9077.951624073254,False,
2024-03-13,9041.63981757696,False,
2024-03-14,9005.473258306652,False,
2024-03-15,9005.473258306652,True,MAX_LOSS_TOUCH@2024-03-15 00:05:00+00:00
