day,equity,failed,fail_reason
2024-01-01,10088.193599999997,False,
2024-01-02,10177.16501110809,False,
2024-01-03,10130.350052056994,False,
2024-01-04,10083.750441817532,False,
2024-01-05,10037.365189785172,False,
2024-01-06,10125.888326845356,False,
2024-01-07,10079.309240541867,False,
2024-01-08,10032.944418035375,False,
2024-01-09,9986.792873712411,False,
2024-01-10,9940.853626493335,False,
2024-01-11,9895.125699811466,False,
2024-01-12,9849.608121592333,False,
2024-01-13,9804.299924233008,False,
2024-01-14,9759.200144581537,False,
2024-01-15,9845.270043968652,False,
2024-01-16,9799.981801766397,False,
2024-01-17,9754.901885478272,False,
2024-01-18,9710.029336805072,False,
2024-01-19,9665.363201855767,False,
2024-01-20,9620.90253112723,False,
2024-01-21,9576.646379484046,False,
2024-01-22,9661.106271497412,False,
2024-01-23,9658.978509452178,False,
2024-01-24,9614.547208308697,False,
2024-01-25,9570.320291150478,False,
2024-01-26,9526.296817811186,False,
2024-01-27,9482.475852449254,False,
2024-01-28,9438.856463527987,False,
2024-01-29,9395.437723795758,False,
2024-01-30,9352.218710266297,False,
2024-01-31,9309.198504199074,False,
2024-02-01,9391.299677119066,False,
2024-02-02,9348.099698604317,False,
2024-02-03,9430.5439551622,False,
2024-02-04,9387.163452968454,False,
2024-02-05,9385.096024089573,False,
2024-02-06,9341.92458237876,False,
2024-02-07,9298.951729299819,False,
2024-02-08,9256.17655134504,False,
2024-02-09,9213.598139208852,False,
2024-02-10,9171.215587768493,False,
2024-02-11,9129.027996064759,False,
2024-02-12,9087.03446728286,False,
2024-02-13,9167.176295582234,False,
2024-02-14,9165.157316674897,False,
2024-02-15,9163.138782427472,False,
2024-02-16,9120.988344028305,False,
2024-02-17,9201.429623790096,False,
2024-02-18,9159.10304752066,False,
2024-02-19,9116.971173502065,False,
2024-02-20,9075.033106103956,False,
2024-02-21,9033.287953815878,False,
2024-02-22,9112.955772264244,False,
2024-02-23,9071.036175711828,False,
2024-02-24,9029.309409303554,False,
2024-02-25,9029.309409303554,True,MAX_LOSS_TOUCH@2024-02-25 01:37:00+00:00
