day,equity,failed,fail_reason
2024-01-01,10116.336399999997,False,
2024-01-02,10234.02621579649,False,
2024-01-03,10201.277331905942,False,
2024-01-04,10168.633244443843,False,
2024-01-05,10136.093618061623,False,
2024-01-06,10254.013282220449,False,
2024-01-07,10221.200439717342,False,
2024-01-08,10188.492598310248,False,
2024-01-09,10155.889421995655,False,
2024-01-10,10123.39057584527,False,
2024-01-11,10090.995726002564,False,
2024-01-12,10058.704539679356,False,
2024-01-13,10026.51668515238,False,
2024-01-14,9994.431831759894,False,
2024-01-15,10110.703453695127,False,
2024-01-16,10078.349202643301,False,
2024-01-17,10046.098485194843,False,
2024-01-18,10013.95097004222,False,
2024-01-19,9981.906326938086,False,
2024-01-20,9949.964226691884,False,
2024-01-21,9918.12434116647,False,
2024-01-22,10033.508229226838,False,
2024-01-23,10059.409128710095,False,
2024-01-24,10027.219019498223,False,
2024-01-25,9995.131918635829,False,
2024-01-26,9963.147496496194,False,
2024-01-27,9931.265424507406,False,
2024-01-28,9899.485375148983,False,
2024-01-29,9867.807021948505,False,
2024-01-30,9836.23003947827,False,
2024-01-31,9804.754103351941,False,
2024-02-01,9918.819082878861,False,
2024-02-02,9887.078861813648,False,
2024-02-03,10002.101577943598,False,
2024-02-04,9970.094852894179,False,
2024-02-05,9995.832054551234,False,
2024-02-06,9963.84539197667,False,
2024-02-07,9931.961086722345,False,
2024-02-08,9900.178811244834,False,
2024-02-09,9868.49823904885,False,
2024-02-10,9836.919044683893,False,
2024-02-11,9805.440903740906,False,
2024-02-12,9774.063492848934,False,
2024-02-13,9887.771428861879,False,
2024-02-14,9913.296117539201,False,
2024-02-15,9938.886696668862,False,
2024-02-16,9907.082259239522,False,
2024-02-17,10022.337687693902,False,
2024-02-18,9990.266207093282,False,
2024-02-19,9958.297355230583,False,
2024-02-20,9926.430803693846,False,
2024-02-21,9894.666225122026,False,
2024-02-22,10009.777209905254,False,
2024-02-23,9977.745922833557,False,
2024-02-24,9945.81713588049,False,
2024-02-25,9913.990521045673,False,
2024-02-26,9882.265751378327,False,
2024-02-27,9850.642500973916,False,
2024-02-28,9819.1204449708,False,
2024-02-29,9787.699259546893,False,
2024-03-01,9756.378621916343,False,
2024-03-02,9725.158210326212,False,
2024-03-03,9694.037704053168,False,
2024-03-04,9806.814648848545,False,
2024-03-05,9775.43284197223,False,
2024-03-06,9744.151456877918,False,
2024-03-07,9712.970172215908,False,
2024-03-08,9825.967370530203,False,
2024-03-09,9794.524274944506,False,
2024-03-10,9763.181797264684,False,
2024-03-11,9788.384865283415,False,
2024-03-12,9757.062033714508,False,
2024-03-13,9725.83943520662,False,
2024-03-14,9694.71674901396,False,
2024-03-15,9663.693655417115,False,
2024-03-16,9632.76983571978,False,
2024-03-17,9601.944972245477,False,
2024-03-18,9571.218748334293,False,
2024-03-19,9540.590848339623,False,
2024-03-20,9510.060957624935,False,
2024-03-21,9479.628762560536,False,
2024-03-22,9449.293950520343,False,
2024-03-23,9419.056209878678,False,
2024-03-24,9443.370938341106,False,
2024-03-25,9467.748433816178,False,
2024-03-26,9437.451638827966,False,
2024-03-27,9407.251793583717,False,
2024-03-28,9431.536049653745,False,
2024-03-29,9401.355134294852,False,
2024-03-30,9371.270797865109,False,
2024-03-31,9480.292788669982,False,
2024-04-01,9590.583102067963,False,
2024-04-02,9559.893236141344,False,
2024-04-03,9529.301577785693,False,
2024-04-04,9498.807812736779,False,
2024-04-05,9468.41162773602,False,
2024-04-06,9438.112710527264,False,
2024-04-07,9407.910749853578,False,
2024-04-08,9377.805435454047,False,
2024-04-09,9347.796458060595,False,
2024-04-10,9317.883509394802,False,
2024-04-11,9288.066282164738,False,
2024-04-12,9396.120301587578,False,
2024-04-13,9420.375822378908,False,
2024-04-14,9390.230619747295,False,
2024-04-15,9360.181881764103,False,
2024-04-16,9330.22929974246,False,
2024-04-17,9300.372565983283,False,
2024-04-18,9270.611373772137,False,
2024-04-19,9378.462329074508,False,
2024-04-20,9348.451249621468,False,
2024-04-21,9318.53620562268,False,
2024-04-22,9288.716889764688,False,
2024-04-23,9258.99299571744,False,
2024-04-24,9229.364218131146,False,
2024-04-25,9199.830252633126,False,
2024-04-26,9306.857765853369,False,
2024-04-27,9277.075821002638,False,
2024-04-28,9385.001981356885,False,
2024-04-29,9354.969975016544,False,
2024-04-30,9325.034071096492,False,
2024-05-01,9295.193962068983,False,
2024-05-02,9265.449341390362,False,
2024-05-03,9235.799903497913,False,
2024-05-04,9206.245343806719,False,
2024-05-05,9176.785358706536,False,
2024-05-06,9147.419645558675,False,
2024-05-07,9118.147902692888,False,
2024-05-08,9088.969829404272,False,
2024-05-09,9112.43245968069,False,
2024-05-10,9083.27267580971,False,
2024-05-11,9054.206203247119,False,
2024-05-12,9025.232743396728,False,
2024-05-13,9025.232743396728,True,MAX_LOSS_TOUCH@2024-05-13 00:50:00+00:00
