day,equity,failed,fail_reason
2024-01-01,10102.260099999998,False,
2024-01-02,10205.565912805196,False,
2024-01-03,10165.764205745256,False,
2024-01-04,10126.117725342849,False,
2024-01-05,10086.625866214012,False,
2024-01-06,10189.771803188176,False,
2024-01-07,10150.03169315574,False,
2024-01-08,10110.446569552434,False,
2024-01-09,10071.01582793118,False,
2024-01-10,10031.73886620225,False,
2024-01-11,9992.61508462406,False,
2024-01-12,9953.643885794027,False,
2024-01-13,9914.824674639429,False,
2024-01-14,9876.156858408334,False,
2024-01-15,9977.150537203986,False,
2024-01-16,9938.23965010889,False,
2024-01-17,9899.480515473464,False,
2024-01-18,9860.872541463117,False,
2024-01-19,9822.41513855141,False,
2024-01-20,9784.107719511061,False,
2024-01-21,9745.949699404968,False,
2024-01-22,9845.611878490581,False,
2024-01-23,9857.230783524506,False,
2024-01-24,9818.78758346876,False,
2024-01-25,9780.494311893233,False,
2024-01-26,9742.35038407685,False,
2024-01-27,9704.35521757895,False,
2024-01-28,9666.508232230392,False,
2024-01-29,9628.808850124693,False,
2024-01-30,9591.256495609206,False,
2024-01-31,9553.850595276332,False,
2024-02-01,9651.548367002135,False,
2024-02-02,9613.907328370826,False,
2024-02-03,9712.21924084982,False,
2024-02-04,9674.341585810505,False,
2024-02-05,9685.758373059338,False,
2024-02-06,9647.983915404406,False,
2024-02-07,9610.356778134328,False,
2024-02-08,9572.876386699603,False,
2024-02-09,9535.542168791475,False,
2024-02-10,9498.35355433319,False,
2024-02-11,9461.30997547129,False,
2024-02-12,9424.410866566952,False,
2024-02-13,9520.784986332572,False,
2024-02-14,9532.020559902792,False,
2024-02-15,9543.26939268574,False,
2024-02-16,9506.050642054264,False,
2024-02-17,9603.259610980418,False,
2024-02-18,9565.806898497594,False,
2024-02-19,9528.500251593454,False,
2024-02-20,9491.33910061224,False,
2024-02-21,9454.322878119852,False,
2024-02-22,9551.002878414734,False,
2024-02-23,9513.753967188917,False,
2024-02-24,9476.650326716881,False,
2024-02-25,9439.691390442686,False,
2024-02-26,9402.87659401996,False,
2024-02-27,9366.205375303281,False,
2024-02-28,9329.677174339598,False,
2024-02-29,9293.291433359675,False,
2024-03-01,9257.047596769571,False,
2024-03-02,9220.94511114217,False,
2024-03-03,9184.983425208715,False,
2024-03-04,9278.90915756473,False,
2024-03-05,9242.721411850229,False,
2024-03-06,9206.674798344013,False,
2024-03-07,9170.76876663047,False,
2024-03-08,9264.549139745717,False,
2024-03-09,9228.41739810071,False,
2024-03-10,9192.426570248117,False,
2024-03-11,9203.274644767931,False,
2024-03-12,9167.381873653336,False,
2024-03-13,9131.629084346087,False,
2024-03-14,9096.015730917137,False,
2024-03-15,9060.54126956656,False,
2024-03-16,9025.20515861525,False,
2024-03-17,9025.20515861525,True,MAX_LOSS_TOUCH@2024-03-17 00:05:00+00:00
