day,side,entry_time,exit_time,entry,exit,pnl_usd,pnl_pct,r,reason,mfe_pct,mae_pct,equity_after
2024-01-01,LONG,2024-01-01 00:04:00+00:00,2024-01-01 01:37:00+00:00,42397.23,42694.01061,50.99999999999865,0.005099999999999865,2.5499999999999323,TP,0.007991323961494599,-0.0010151606602601365,10050.999999999998
2024-01-01,LONG,2024-01-01 00:40:00+00:00,2024-01-01 01:38:00+00:00,42445.03,42742.145209999995,51.260099999999106,0.005099999999999912,2.549999999999956,TP,0.007774055054266688,-0.0011433611897552866,10102.260099999998
2024-01-02,LONG,2024-01-02 00:04:00+00:00,2024-01-02 00:13:00+00:00,44264.63,44574.48240999999,51.521526509998225,0.005099999999999825,2.5499999999999123,TP,0.007576478104527309,-6.235226635791966e-05,10153.781626509995
2024-01-02,LONG,2024-01-02 00:06:00+00:00,2024-01-02 00:15:00+00:00,44351.83,44662.29281,51.784286295200346,0.005099999999999938,2.5499999999999687,TP,0.008863670337841648,-0.0006687435445167311,10205.565912805196
2024-01-03,SHORT,2024-01-03 00:04:00+00:00,2024-01-03 00:07:00+00:00,44955.51,45045.42102,-39.801707059940156,-0.0038999999999999894,-1.9499999999999946,SL,0.00041641169235987234,-0.0023487665916813423,10165.764205745256
2024-01-04,LONG,2024-01-04 00:08:00+00:00,2024-01-04 01:17:00+00:00,42862.01,42776.28598,-39.646480402406844,-0.003900000000000034,-1.9500000000000168,SL,0.002840744052833611,-0.002683728551227505,10126.117725342849
2024-01-05,LONG,2024-01-05 00:18:00+00:00,2024-01-05 00:32:00+00:00,44211.11,44122.68778,-39.4918591288372,-0.003900000000000009,-1.9500000000000042,SL,0.0008450364625543349,-0.0027142498797248023,10086.625866214012
2024-01-06,SHORT,2024-01-06 00:24:00+00:00,2024-01-06 05:24:00+00:00,44040.09,43731.809369999995,51.441791917691724,0.005100000000000026,2.550000000000013,TP,0.00706833251249018,-0.0018235657556559253,10138.067658131704
2024-01-06,SHORT,2024-01-06 00:58:00+00:00,2024-01-06 05:18:00+00:00,44068.8,43760.318400000004,51.70414505647148,0.0050999999999999795,2.54999999999999,TP,0.0072341429764369095,-0.0005809098500526119,10189.771803188176
2024-01-07,LONG,2024-01-07 00:32:00+00:00,2024-01-07 02:38:00+00:00,44001.1,43913.097799999996,-39.7401100324345,-0.0039000000000000605,-1.9500000000000302,SL,0.005867807850258342,-0.0021785818990889,10150.03169315574
2024-01-08,LONG,2024-01-08 00:04:00+00:00,2024-01-08 00:14:00+00:00,43942.29,43854.40542,-39.58512360330695,-0.0038999999999999565,-1.9499999999999782,SL,0.0009947137484186447,-0.002600911331657974,10110.446569552434
2024-01-09,LONG,2024-01-09 00:04:00+00:00,2024-01-09 00:21:00+00:00,47040.0,46945.92,-39.43074162125487,-0.003900000000000037,-1.9500000000000184,SL,0.00233843537414966,-0.0021409438775510017,10071.01582793118
2024-01-10,SHORT,2024-01-10 00:06:00+00:00,2024-01-10 00:07:00+00:00,46030.0,46122.06,-39.27696172893109,-0.0038999999999999495,-1.9499999999999746,SL,0.0,-0.0024723006734738845,10031.73886620225
2024-01-11,SHORT,2024-01-11 00:08:00+00:00,2024-01-11 00:13:00+00:00,46372.52,46465.26504,-39.12378157818912,-0.0039000000000000345,-1.950000000000017,SL,0.0012839500635288658,-0.0026412194118413924,9992.61508462406
2024-01-12,LONG,2024-01-12 00:08:00+00:00,2024-01-12 00:12:00+00:00,46387.01,46294.235980000005,-38.97119883003321,-0.0038999999999999374,-1.9499999999999689,SL,0.00028003529436361523,-0.002828593608426133,9953.643885794027
2024-01-13,LONG,2024-01-13 00:08:00+00:00,2024-01-13 00:11:00+00:00,42978.19,42892.23362,-38.819211154597454,-0.0039000000000000753,-1.9500000000000377,SL,0.00036413818264552735,-0.0020391738228156984,9914.824674639429
2024-01-14,SHORT,2024-01-14 00:10:00+00:00,2024-01-14 06:46:00+00:00,42812.91,42898.535820000005,-38.66781623109403,-0.003900000000000026,-1.950000000000013,SL,0.005847535241122498,-0.0031576923876465075,9876.156858408334
2024-01-15,LONG,2024-01-15 00:04:00+00:00,2024-01-15 00:17:00+00:00,41842.41,42135.30687,50.36839997788175,0.005099999999999924,2.5499999999999616,TP,0.0075901459786851784,-0.00010539545881806263,9926.525258386217
2024-01-15,LONG,2024-01-15 00:06:00+00:00,2024-01-15 00:18:00+00:00,41867.44,42160.51208,50.62527881776925,0.005099999999999954,2.5499999999999767,TP,0.0070152366612336245,-0.0003427484460479509,9977.150537203986
2024-01-16,SHORT,2024-01-16 00:08:00+00:00,2024-01-16 00:11:00+00:00,42478.04,42562.996080000004,-38.91088709509638,-0.003900000000000083,-1.9500000000000417,SL,0.00026272398632336833,-0.0028706597573711578,9938.23965010889
2024-01-17,SHORT,2024-01-17 00:10:00+00:00,2024-01-17 01:17:00+00:00,43098.05,43184.246100000004,-38.7591346354249,-0.0039000000000000232,-1.9500000000000115,SL,0.0011146676009703657,-0.0020091396246465095,9899.480515473464
2024-01-18,SHORT,2024-01-18 00:08:00+00:00,2024-01-18 06:01:00+00:00,42721.75,42807.1935,-38.607974010346794,-0.003900000000000029,-1.9500000000000144,SL,0.005139302580067476,-0.0023980759215153193,9860.872541463117
2024-01-19,LONG,2024-01-19 00:04:00+00:00,2024-01-19 00:12:00+00:00,41339.98,41257.30004,-38.45740291170646,-0.0039000000000000306,-1.9500000000000155,SL,0.0007501213111374209,-0.002200775133418139,9822.41513855141
2024-01-20,SHORT,2024-01-20 00:34:00+00:00,2024-01-20 01:28:00+00:00,41541.49,41624.57298,-38.30741904035032,-0.003899999999999981,-1.9499999999999904,SL,0.0020507208576292053,-0.0020059463442452775,9784.107719511061
2024-01-21,LONG,2024-01-21 00:04:00+00:00,2024-01-21 06:19:00+00:00,41703.52,41620.11296,-38.15802010609273,-0.003899999999999958,-1.949999999999979,SL,0.0006349583920015194,-0.0033385671041676083,9745.949699404968
2024-01-22,SHORT,2024-01-22 01:42:00+00:00,2024-01-22 03:22:00+00:00,41403.78,41113.953539999995,49.70434346696625,0.005100000000000094,2.550000000000047,TP,0.008185967561415897,-0.0016259385012672685,9795.654042871935
2024-01-22,SHORT,2024-01-22 01:50:00+00:00,2024-01-22 03:22:00+00:00,41406.01,41116.16793,49.95783561864659,0.005099999999999972,2.549999999999986,TP,0.00823938360638959,-0.0006576340004747119,9845.611878490581
2024-01-23,LONG,2024-01-23 00:10:00+00:00,2024-01-23 02:15:00+00:00,39652.89,39930.46023,50.212620580301355,0.005099999999999938,2.549999999999969,TP,0.00713970658885142,-2.5218842818360196e-07,9895.824499070883
2024-01-23,LONG,2024-01-23 00:32:00+00:00,2024-01-23 00:42:00+00:00,39767.2,39687.6656,-38.59371554637565,-0.0038999999999999196,-1.9499999999999598,SL,0.0010596672634734007,-0.0024945180953146588,9857.230783524506
2024-01-24,LONG,2024-01-24 00:06:00+00:00,2024-01-24 00:10:00+00:00,39952.33,39872.42534,-38.443200055745606,-0.0039000000000000033,-1.9500000000000015,SL,0.0,-0.0023873451185451424,9818.78758346876
2024-01-25,LONG,2024-01-25 00:10:00+00:00,2024-01-25 01:31:00+00:00,40082.86,40002.69428,-38.29327157552749,-0.0038999999999999313,-1.9499999999999658,SL,0.002394539710988585,-0.002067217758413461,9780.494311893233
2024-01-26,SHORT,2024-01-26 00:14:00+00:00,2024-01-26 02:10:00+00:00,39921.54,40001.38308,-38.143927816383304,-0.0038999999999999686,-1.9499999999999842,SL,0.002480365236411323,-0.002967320398962543,9742.35038407685
2024-01-27,LONG,2024-01-27 00:06:00+00:00,2024-01-27 00:46:00+00:00,41824.55,41740.9009,-37.995166497900264,-0.0039000000000000566,-1.9500000000000282,SL,0.0010070640329661728,-0.0024478446271389565,9704.35521757895
2024-01-28,SHORT,2024-01-28 00:06:00+00:00,2024-01-28 01:18:00+00:00,42101.1,42185.3022,-37.846985348557844,-0.0038999999999999937,-1.9499999999999968,SL,0.004182788573220143,-0.0020586160456614734,9666.508232230392
2024-01-29,SHORT,2024-01-29 00:18:00+00:00,2024-01-29 00:28:00+00:00,41884.16,41967.928320000006,-37.699382105699186,-0.0039000000000000683,-1.9500000000000342,SL,2.387537437073411e-07,-0.002552993780942318,9628.808850124693
2024-01-30,SHORT,2024-01-30 00:04:00+00:00,2024-01-30 00:25:00+00:00,43188.24,43274.61648,-37.55235451548607,-0.003899999999999976,-1.949999999999988,SL,0.0012582128838775674,-0.0020294876568251324,9591.256495609206
2024-01-31,SHORT,2024-01-31 00:34:00+00:00,2024-01-31 05:07:00+00:00,42926.31,43012.162619999996,-37.40590033287542,-0.003899999999999949,-1.9499999999999746,SL,0.0063187355260677655,-0.0024325407890872877,9553.850595276332
2024-02-01,SHORT,2024-02-01 00:06:00+00:00,2024-02-01 00:40:00+00:00,42582.78,42284.70054,48.724638035909486,0.00510000000000002,2.55000000000001,TP,0.008499445080851938,-0.0009168025197039948,9602.575233312242
2024-02-01,SHORT,2024-02-01 00:54:00+00:00,2024-02-01 01:16:00+00:00,42440.39,42143.30727,48.97313368989287,0.0051000000000000455,2.5500000000000225,TP,0.007931124101357188,-0.0014045582521744165,9651.548367002135
2024-02-02,LONG,2024-02-02 00:14:00+00:00,2024-02-02 02:25:00+00:00,43169.44,43083.10112,-37.64103863130899,-0.0039000000000000683,-1.9500000000000342,SL,0.006096673943419118,-0.0025050128053548857,9613.907328370826
2024-02-03,SHORT,2024-02-03 01:48:00+00:00,2024-02-03 15:09:00+00:00,43215.03,42912.524789999996,49.030927374691885,0.00510000000000007,2.550000000000035,TP,0.007150984275609639,-0.000578502433065533,9662.938255745517
2024-02-03,SHORT,2024-02-03 02:22:00+00:00,2024-02-03 15:09:00+00:00,43209.75,42907.28175,49.28098510430171,0.005099999999999956,2.549999999999978,TP,0.0070296634440143715,-0.0005619102170227514,9712.21924084982
2024-02-04,SHORT,2024-02-04 00:06:00+00:00,2024-02-04 11:39:00+00:00,42991.08,43077.06216,-37.8776550393142,-0.00389999999999999,-1.949999999999995,SL,0.006303865825189831,-0.002185337051313833,9674.341585810505
2024-02-05,SHORT,2024-02-05 00:06:00+00:00,2024-02-05 01:13:00+00:00,42575.66,42277.63038,49.33914208763383,0.005100000000000026,2.550000000000013,TP,0.007458721720344556,-0.0012624584093352867,9723.68072789814
2024-02-05,SHORT,2024-02-05 00:18:00+00:00,2024-02-05 00:24:00+00:00,42523.21,42608.25642,-37.92235483880246,-0.003899999999999971,-1.9499999999999855,SL,0.0018232395908022662,-0.0021940958831659914,9685.758373059338
2024-02-06,LONG,2024-02-06 00:08:00+00:00,2024-02-06 00:16:00+00:00,42725.63,42640.178739999996,-37.774457654931794,-0.003900000000000039,-1.9500000000000195,SL,0.0,-0.0021427419560576554,9647.983915404406
2024-02-07,LONG,2024-02-07 00:04:00+00:00,2024-02-07 02:39:00+00:00,43110.01,43023.78998,-37.627137270077334,-0.003900000000000016,-1.9500000000000077,SL,0.001901878473236215,-0.0025263274121254784,9610.356778134328
2024-02-08,SHORT,2024-02-08 00:10:00+00:00,2024-02-08 00:21:00+00:00,44350.02,44438.72004,-37.48039143472461,-0.0039000000000000757,-1.950000000000038,SL,0.00027102580788005955,-0.0031616671198795667,9572.876386699603
2024-02-09,LONG,2024-02-09 00:04:00+00:00,2024-02-09 00:43:00+00:00,45354.39,45263.68122,-37.33421790812863,-0.0039000000000000185,-1.9500000000000093,SL,0.0010058563239413564,-0.0024152017037380696,9535.542168791475
2024-02-10,LONG,2024-02-10 00:24:00+00:00,2024-02-10 00:31:00+00:00,47212.62,47118.194760000006,-37.18861445828611,-0.0038999999999999326,-1.9499999999999664,SL,0.0,-0.0025935862063999914,9498.35355433319
2024-02-11,SHORT,2024-02-11 00:46:00+00:00,2024-02-11 03:00:00+00:00,47682.52,47777.885039999994,-37.04357886189883,-0.003899999999999936,-1.949999999999968,SL,0.002629055679104068,-0.002463795957092939,9461.30997547129
2024-02-12,SHORT,2024-02-12 00:14:00+00:00,2024-02-12 00:21:00+00:00,48281.09,48377.65218,-36.89910890433819,-0.003900000000000017,-1.9500000000000086,SL,0.0,-0.002029573068876557,9424.410866566952
2024-02-13,LONG,2024-02-13 00:04:00+00:00,2024-02-13 01:36:00+00:00,49946.92,50296.54843999999,48.064495419490164,0.005099999999999863,2.549999999999932,TP,0.008442762837027835,-0.00022784187693650342,9472.475361986442
2024-02-13,LONG,2024-02-13 00:06:00+00:00,2024-02-13 01:36:00+00:00,49977.53,50327.372709999996,48.30962434613033,0.005099999999999944,2.5499999999999723,TP,0.007825116607403402,-0.0008401775758025249,9520.784986332572
2024-02-14,SHORT,2024-02-14 00:06:00+00:00,2024-02-14 04:35:00+00:00,49599.84,49252.64111999999,48.556003430296805,0.005100000000000072,2.5500000000000362,TP,0.007557080829292887,-0.000999398385156222,9569.340989762868
2024-02-14,SHORT,2024-02-14 00:12:00+00:00,2024-02-14 07:01:00+00:00,49566.8,49665.933600000004,-37.32042986007538,-0.00390000000000002,-1.9500000000000102,SL,0.006895542984417006,-0.0020013396063493527,9532.020559902792
