day,equity,failed,fail_reason
2024-01-01,10023.764400000002,False,
2024-01-02,10148.444392063537,False,
2024-01-03,10109.880303373695,False,
2024-01-04,10071.462758220874,False,
2024-01-05,10033.191199739635,False,
2024-01-06,10157.988446486124,False,
2024-01-07,10119.388090389477,False,
2024-01-08,10080.934415645997,False,
2024-01-09,10042.626864866543,False,
2024-01-10,10004.46488278005,False,
2024-01-11,9966.447916225485,False,
2024-01-12,9928.575414143828,False,
2024-01-13,9890.846827570082,False,
2024-01-14,9853.261609625315,False,
2024-01-15,9975.820812960943,False,
2024-01-16,9937.91269387169,False,
2024-01-17,9900.148625634978,False,
2024-01-18,9862.528060857565,False,
2024-01-19,9825.050454226306,False,
2024-01-20,9787.715262500245,False,
2024-01-21,9750.521944502745,False,
2024-01-22,9871.803226678125,False,
2024-01-23,9895.262974738132,False,
2024-01-24,9857.660975434128,False,
2024-01-25,9820.20186372748,False,
2024-01-26,9782.885096645316,False,
2024-01-27,9745.710133278062,False,
2024-01-28,9708.676434771605,False,
2024-01-29,9671.783464319473,False,
2024-01-30,9635.030687155058,False,
2024-01-31,9598.41757054387,False,
2024-02-01,9717.806911590023,False,
2024-02-02,9680.879245325981,False,
2024-02-03,9736.301616492856,False,
2024-02-04,9699.303670350184,False,
2024-02-05,9662.446316402853,False,
2024-02-06,9625.729020400522,False,
2024-02-07,9589.151250123,False,
2024-02-08,9552.712475372533,False,
2024-02-09,9516.412167966117,False,
2024-02-10,9480.249801727847,False,
2024-02-11,9444.224852481282,False,
2024-02-12,9408.336798041853,False,
2024-02-13,9430.695145942193,False,
2024-02-14,9394.858504387612,False,
2024-02-15,9417.18482193178,False,
2024-02-16,9381.39951960844,False,
2024-02-17,9498.089494649119,False,
2024-02-18,9461.996754569453,False,
2024-02-19,9426.041166902089,False,
2024-02-20,9390.22221046786,False,
2024-02-21,9354.539366068084,False,
2024-02-22,9470.89524270056,False,
2024-02-23,9434.905840778298,False,
2024-02-24,9399.05319858334,False,
2024-02-25,9363.336796428724,False,
2024-02-26,9327.756116602295,False,
2024-02-27,9292.310643359206,False,
2024-02-28,9256.999862914441,False,
2024-02-29,9221.823263435366,False,
2024-03-01,9186.780335034313,False,
2024-03-02,9151.870569761182,False,
2024-03-03,9117.093461596089,False,
2024-03-04,9230.495881592544,False,
2024-03-05,9195.419997242492,False,
2024-03-06,9160.47740125297,False,
2024-03-07,9125.66758712821,False,
2024-03-08,9239.176655870646,False,
2024-03-09,9204.067784578338,False,
2024-03-10,9169.09232699694,False,
2024-03-11,9190.88212476651,False,
2024-03-12,9155.956772692396,False,
2024-03-13,9121.164136956164,False,
2024-03-14,9086.50371323573,False,
2024-03-15,9051.974999125434,False,
2024-03-16,9017.577494128758,False,
2024-03-17,9017.577494128758,True,MAX_LOSS_TOUCH@2024-03-17 00:05:00+00:00
