day,equity,failed,fail_reason
2024-01-01,10021.762100000002,False,
2024-01-02,10144.400507387742,False,
2024-01-03,10104.837345408929,False,
2024-01-04,10065.428479761833,False,
2024-01-05,10026.173308690762,False,
2024-01-06,10148.865696965606,False,
2024-01-07,10109.28512074744,False,
2024-01-08,10069.858908776525,False,
2024-01-09,10030.586459032296,False,
2024-01-10,9991.46717184207,False,
2024-01-11,9952.500449871886,False,
2024-01-12,9913.685698117386,False,
2024-01-13,9875.022323894727,False,
2024-01-14,9836.509736831538,False,
2024-01-15,9956.88117214819,False,
2024-01-16,9918.049335576812,False,
2024-01-17,9879.368943168063,False,
2024-01-18,9840.839404289707,False,
2024-01-19,9802.460130612977,False,
2024-01-20,9764.230536103587,False,
2024-01-21,9726.150037012783,False,
2024-01-22,9845.170977507216,False,
2024-01-23,9866.596137040178,False,
2024-01-24,9828.11641210572,False,
2024-01-25,9789.78675809851,False,
2024-01-26,9751.606589741925,False,
2024-01-27,9713.57532404193,False,
2024-01-28,9675.692380278168,False,
2024-01-29,9637.957179995083,False,
2024-01-30,9600.369146993102,False,
2024-01-31,9562.92770731983,False,
2024-02-01,9679.95126188912,False,
2024-02-02,9642.199451967752,False,
2024-02-03,9695.466528277559,False,
2024-02-04,9657.654208817276,False,
2024-02-05,9619.989357402888,False,
2024-02-06,9582.471398909016,False,
2024-02-07,9545.099760453271,False,
2024-02-08,9507.873871387503,False,
2024-02-09,9470.79316328909,False,
2024-02-10,9433.857069952264,False,
2024-02-11,9397.06502737945,False,
2024-02-12,9360.416473772671,False,
2024-02-13,9380.78670570706,False,
2024-02-14,9344.201637554803,False,
2024-02-15,9364.536582600465,False,
2024-02-16,9328.014889928323,False,
2024-02-17,9442.163767019501,False,
2024-02-18,9405.339328328126,False,
2024-02-19,9368.658504947645,False,
2024-02-20,9332.12073677835,False,
2024-02-21,9295.725465904916,False,
2024-02-22,9409.479210533544,False,
2024-02-23,9372.782241612464,False,
2024-02-24,9336.228390870176,False,
2024-02-25,9299.817100145781,False,
2024-02-26,9263.547813455212,False,
2024-02-27,9227.419976982737,False,
2024-02-28,9191.433039072504,False,
2024-02-29,9155.586450220122,False,
2024-03-01,9119.879663064265,False,
2024-03-02,9084.312132378314,False,
2024-03-03,9048.88331506204,False,
2024-03-04,9159.61640045395,False,
2024-03-05,9123.893896492178,False,
2024-03-06,9088.310710295858,False,
2024-03-07,9052.866298525703,False,
2024-03-08,9163.648124522684,False,
2024-03-09,9127.909896837045,False,
2024-03-10,9092.311048239382,False,
2024-03-11,9112.097826465671,False,
2024-03-12,9076.560644942456,False,
2024-03-13,9041.162058427179,False,
2024-03-14,9005.901526399313,False,
2024-03-15,9005.901526399313,True,MAX_LOSS_TOUCH@2024-03-15 00:05:00+00:00
