day,side,entry_time,exit_time,entry,exit,pnl_usd,pnl_pct,r,reason,mfe_pct,mae_pct,equity_after
2024-01-01,LONG,2024-01-01 00:04:00+00:00,2024-01-01 01:38:00+00:00,42397.23,42736.40784000001,61.000000000000924,0.006100000000000092,3.050000000000046,TP,0.008910251919759776,-0.0010151606602601365,10061.000000000002
2024-01-01,LONG,2024-01-01 00:40:00+00:00,2024-01-01 03:41:00+00:00,42445.03,42360.13994,-39.23789999999951,-0.003899999999999951,-1.9499999999999755,SL,0.007774055054266688,-0.0020032969702223993,10021.762100000002
2024-01-02,LONG,2024-01-02 00:04:00+00:00,2024-01-02 00:14:00+00:00,44264.63,44618.747039999995,61.13274880999941,0.0060999999999999405,3.04999999999997,TP,0.008706048147245389,-6.235226635791966e-05,10082.894848810001
2024-01-02,LONG,2024-01-02 00:06:00+00:00,2024-01-02 00:15:00+00:00,44351.83,44706.64464,61.50565857774029,0.006099999999999929,3.0499999999999643,TP,0.008863670337841648,-0.0006687435445167311,10144.400507387742
2024-01-03,SHORT,2024-01-03 00:04:00+00:00,2024-01-03 00:07:00+00:00,44955.51,45045.42102,-39.56316197881209,-0.00389999999999999,-1.9499999999999948,SL,0.00041641169235987234,-0.0023487665916813423,10104.837345408929
2024-01-04,LONG,2024-01-04 00:08:00+00:00,2024-01-04 01:17:00+00:00,42862.01,42776.28598,-39.40886564709517,-0.0039000000000000345,-1.950000000000017,SL,0.002840744052833611,-0.002683728551227505,10065.428479761833
2024-01-05,LONG,2024-01-05 00:18:00+00:00,2024-01-05 00:32:00+00:00,44211.11,44122.68778,-39.25517107107123,-0.003900000000000008,-1.9500000000000042,SL,0.0008450364625543349,-0.0027142498797248023,10026.173308690762
2024-01-06,SHORT,2024-01-06 00:24:00+00:00,2024-01-06 05:28:00+00:00,44040.09,43687.76927999999,61.15965718301441,0.006100000000000076,3.050000000000038,TP,0.008148484710180958,-0.0018235657556559253,10087.332965873777
2024-01-06,SHORT,2024-01-06 00:58:00+00:00,2024-01-06 05:28:00+00:00,44068.8,43716.2496,61.53273109183006,0.006100000000000002,3.0500000000000007,TP,0.00879465744472279,-0.0005809098500526119,10148.865696965606
2024-01-07,LONG,2024-01-07 00:32:00+00:00,2024-01-07 02:38:00+00:00,44001.1,43913.097799999996,-39.58057621816646,-0.0039000000000000592,-1.9500000000000295,SL,0.005867807850258342,-0.0021785818990889,10109.28512074744
2024-01-08,LONG,2024-01-08 00:04:00+00:00,2024-01-08 00:14:00+00:00,43942.29,43854.40542,-39.42621197091457,-0.0038999999999999565,-1.949999999999978,SL,0.0009947137484186447,-0.002600911331657974,10069.858908776525
2024-01-09,LONG,2024-01-09 00:04:00+00:00,2024-01-09 00:21:00+00:00,47040.0,46945.92,-39.27244974422882,-0.003900000000000037,-1.9500000000000184,SL,0.00233843537414966,-0.0021409438775510017,10030.586459032296
2024-01-10,SHORT,2024-01-10 00:06:00+00:00,2024-01-10 00:07:00+00:00,46030.0,46122.06,-39.11928719022545,-0.0038999999999999495,-1.9499999999999749,SL,0.0,-0.0024723006734738845,9991.46717184207
2024-01-11,SHORT,2024-01-11 00:08:00+00:00,2024-01-11 00:13:00+00:00,46372.52,46465.26504,-38.96672197018442,-0.003900000000000035,-1.9500000000000173,SL,0.0012839500635288658,-0.0026412194118413924,9952.500449871886
2024-01-12,LONG,2024-01-12 00:08:00+00:00,2024-01-12 00:12:00+00:00,46387.01,46294.235980000005,-38.81475175449973,-0.0038999999999999374,-1.9499999999999686,SL,0.00028003529436361523,-0.002828593608426133,9913.685698117386
2024-01-13,LONG,2024-01-13 00:08:00+00:00,2024-01-13 00:11:00+00:00,42978.19,42892.23362,-38.663374222658554,-0.0039000000000000757,-1.950000000000038,SL,0.00036413818264552735,-0.0020391738228156984,9875.022323894727
2024-01-14,SHORT,2024-01-14 00:10:00+00:00,2024-01-14 06:46:00+00:00,42812.91,42898.535820000005,-38.51258706318969,-0.003900000000000026,-1.9500000000000128,SL,0.005847535241122498,-0.0031576923876465075,9836.509736831538
2024-01-15,LONG,2024-01-15 00:04:00+00:00,2024-01-15 00:28:00+00:00,41842.41,42177.149280000005,60.00270939467277,0.006100000000000039,3.0500000000000194,TP,0.00802033152488101,-0.00010539545881806263,9896.51244622621
2024-01-15,LONG,2024-01-15 00:06:00+00:00,2024-01-15 00:35:00+00:00,41867.44,42202.37952,60.368725921979845,0.006099999999999996,3.049999999999998,TP,0.010190974179457789,-0.0003427484460479509,9956.88117214819
2024-01-16,SHORT,2024-01-16 00:08:00+00:00,2024-01-16 00:11:00+00:00,42478.04,42562.996080000004,-38.83183657137877,-0.003900000000000083,-1.9500000000000417,SL,0.00026272398632336833,-0.0028706597573711578,9918.049335576812
2024-01-17,SHORT,2024-01-17 00:10:00+00:00,2024-01-17 01:17:00+00:00,43098.05,43184.246100000004,-38.680392408749796,-0.0039000000000000232,-1.9500000000000115,SL,0.0011146676009703657,-0.0020091396246465095,9879.368943168063
2024-01-18,SHORT,2024-01-18 00:08:00+00:00,2024-01-18 06:01:00+00:00,42721.75,42807.1935,-38.52953887835572,-0.003900000000000028,-1.9500000000000137,SL,0.005139302580067476,-0.0023980759215153193,9840.839404289707
2024-01-19,LONG,2024-01-19 00:04:00+00:00,2024-01-19 00:12:00+00:00,41339.98,41257.30004,-38.379273676730165,-0.003900000000000031,-1.9500000000000157,SL,0.0007501213111374209,-0.002200775133418139,9802.460130612977
2024-01-20,SHORT,2024-01-20 00:34:00+00:00,2024-01-20 01:28:00+00:00,41541.49,41624.57298,-38.22959450939043,-0.0038999999999999816,-1.9499999999999906,SL,0.0020507208576292053,-0.0020059463442452775,9764.230536103587
2024-01-21,LONG,2024-01-21 00:04:00+00:00,2024-01-21 06:19:00+00:00,41703.52,41620.11296,-38.08049909080358,-0.0038999999999999578,-1.9499999999999789,SL,0.0006349583920015194,-0.0033385671041676083,9726.150037012783
2024-01-22,SHORT,2024-01-22 01:42:00+00:00,2024-01-22 03:22:00+00:00,41403.78,41072.54976,59.3295152257773,0.00609999999999993,3.049999999999965,TP,0.008185967561415897,-0.0016259385012672685,9785.479552238561
2024-01-22,SHORT,2024-01-22 01:50:00+00:00,2024-01-22 03:22:00+00:00,41406.01,41074.761920000004,59.691425268654655,0.006099999999999942,3.049999999999971,TP,0.00823938360638959,-0.0006576340004747119,9845.170977507216
2024-01-23,LONG,2024-01-23 00:10:00+00:00,2024-01-23 02:25:00+00:00,39652.89,39970.11312,60.05554296279462,0.006100000000000061,3.0500000000000305,TP,0.008451086415138987,-2.5218842818360196e-07,9905.22652047001
2024-01-23,LONG,2024-01-23 00:32:00+00:00,2024-01-23 00:42:00+00:00,39767.2,39687.6656,-38.63038342983225,-0.00389999999999992,-1.94999999999996,SL,0.0010596672634734007,-0.0024945180953146588,9866.596137040178
2024-01-24,LONG,2024-01-24 00:06:00+00:00,2024-01-24 00:10:00+00:00,39952.33,39872.42534,-38.479724934456726,-0.0039000000000000033,-1.9500000000000017,SL,0.0,-0.0023873451185451424,9828.11641210572
2024-01-25,LONG,2024-01-25 00:10:00+00:00,2024-01-25 01:31:00+00:00,40082.86,40002.69428,-38.32965400721164,-0.0038999999999999313,-1.9499999999999655,SL,0.002394539710988585,-0.002067217758413461,9789.78675809851
2024-01-26,SHORT,2024-01-26 00:14:00+00:00,2024-01-26 02:10:00+00:00,39921.54,40001.38308,-38.18016835658388,-0.0038999999999999686,-1.9499999999999842,SL,0.002480365236411323,-0.002967320398962543,9751.606589741925
2024-01-27,LONG,2024-01-27 00:06:00+00:00,2024-01-27 00:46:00+00:00,41824.55,41740.9009,-38.03126569999406,-0.0039000000000000566,-1.9500000000000282,SL,0.0010070640329661728,-0.0024478446271389565,9713.57532404193
2024-01-28,SHORT,2024-01-28 00:06:00+00:00,2024-01-28 01:18:00+00:00,42101.1,42185.3022,-37.882943763763464,-0.0038999999999999933,-1.9499999999999964,SL,0.004182788573220143,-0.0020586160456614734,9675.692380278168
2024-01-29,SHORT,2024-01-29 00:18:00+00:00,2024-01-29 00:28:00+00:00,41884.16,41967.928320000006,-37.73520028308551,-0.003900000000000068,-1.950000000000034,SL,2.387537437073411e-07,-0.002552993780942318,9637.957179995083
2024-01-30,SHORT,2024-01-30 00:04:00+00:00,2024-01-30 00:25:00+00:00,43188.24,43274.61648,-37.58803300198059,-0.003899999999999976,-1.9499999999999882,SL,0.0012582128838775674,-0.0020294876568251324,9600.369146993102
2024-01-31,SHORT,2024-01-31 00:34:00+00:00,2024-01-31 05:07:00+00:00,42926.31,43012.162619999996,-37.44143967327261,-0.0038999999999999495,-1.9499999999999746,SL,0.0063187355260677655,-0.0024325407890872877,9562.92770731983
